,imdbID,imdbActorID,ActorName,tmdbActorID,tmdbActorName,Gender
13166,tt5813916,nm5384553,Caglar Ertugrul,1282320,Çağlar Ertuğrul,2
13167,tt5813916,nm1832249,Ufuk Bayraktar,133822,Ufuk Bayraktar,2
13168,tt5813916,nm1614951,Ahu Türkpençe,150623,Ahu Türkpençe,1
13169,tt3784222,nm0285135,Dolores Fonzi,74909,Dolores Fonzi,1
13170,tt3784222,nm0553650,Oscar Martínez,10242,Oscar Martínez,2
13171,tt3784222,nm1394133,Esteban Lamothe,1086359,Esteban Lamothe,2
13172,tt1714886,nm0998846,Alfredo Castro,225011,Alfredo Castro,2
13173,tt1714886,nm0954222,Antonia Zegers,141624,Antonia Zegers,1
13174,tt1714886,nm0882994,Jaime Vadell,225013,Jaime Vadell,2
13178,tt1417101,nm0660978,Parviz Parastui,1211575,Parviz Parastouei,2
13179,tt1417101,nm3410278,Darine Hamze,931766,Darine Hamze,0
13181,tt7027278,nm3818286,Sushant Singh Rajput,1192902,Sushant Singh Rajput,2
13182,tt7027278,nm9071083,Sara Ali Khan,1848952,Sara Ali Khan,1
13183,tt7027278,nm0080232,Nitish Bharadwaj,1243973,Nitish Bharadwaj,0
13184,tt7242142,nm4377526,Daveed Diggs,1652371,Daveed Diggs,2
13185,tt7242142,nm2592137,Rafael Casal,1932179,Rafael Casal,2
13186,tt7242142,nm1232470,Janina Gavankar,210665,Janina Gavankar,1
13187,tt1219289,nm0177896,Bradley Cooper,51329,Bradley Cooper,2
13188,tt1219289,nm0295484,Anna Friel,58016,Anna Friel,1
13189,tt1219289,nm0180411,Abbie Cornish,37260,Abbie Cornish,1
13190,tt5255710,nm4626627,Harshvardhan Rane,1180740,Harshvardhan Rane,2
13191,tt5255710,nm7659189,Mawra Hocane,1573235,Mawra Hocane,1
13192,tt5255710,nm0704694,Vijay Raaz,6500,Vijay Raaz,2
13193,tt0893507,nm0059941,Cezmi Baskin,145331,Cezmi Baskın,2
13194,tt0893507,nm1031569,Özgü Namal,89760,Özgü Namal,1
13195,tt0893507,nm2443020,Umut Kurt,1021444,Umut Kurt,0
13196,tt5271432,nm6098360,Dhyan Sreenivasan,1274870,Dhyan Sreenivasan,2
13197,tt5271432,nm0611481,Mukesh,82733,Mukesh,2
13198,tt5271432,nm5166292,Namitha Pramod,1161059,Namitha Pramod,1
13199,tt0087298,nm0026687,Erich Anderson,58813,Erich Anderson,2
13200,tt0087298,nm0036978,Judie Aronson,72541,Judie Aronson,1
13201,tt0087298,nm0059228,Peter Barton,1230419,Peter Barton,2
13202,tt3560686,nm4536795,Artyom Bystrov,1407272,Artyom Bystrov,2
13203,tt3560686,nm1187374,Natalya Surkova,125865,Natalya Surkova,1
13204,tt3560686,nm0875434,Yuriy Tsurilo,143667,Yuriy Tsurilo,2
13205,tt0808279,nm0915208,Naomi Watts,3489,Naomi Watts,1
13206,tt0808279,nm0000619,Tim Roth,3129,Tim Roth,2
13207,tt0808279,nm0685856,Michael Pitt,10692,Michael Pitt,2
13208,tt1107319,nm1017334,Juno Temple,36594,Juno Temple,1
13209,tt1107319,nm3309176,Jeremy Dozier,1316689,Jeremy Dozier,0
13210,tt1107319,nm0000170,Milla Jovovich,63,Milla Jovovich,1
13211,tt0084189,nm0252473,Gösta Ekman,66790,Gösta Ekman,2
13212,tt0084189,nm0116339,Ulf Brunnberg,114142,Ulf Brunnberg,2
13213,tt0084189,nm0104979,Nils Brandt,114143,Nils Brandt,2
13214,tt1023111,nm0267511,Sean Faris,55084,Sean Faris,2
13215,tt1023111,nm0005023,Djimon Hounsou,938,Djimon Hounsou,2
13216,tt1023111,nm1720028,Amber Heard,55085,Amber Heard,1
13217,tt0338077,nm0111013,Adam Brody,11702,Adam Brody,2
13218,tt0338077,nm0449466,Joey Kern,84763,Joey Kern,2
13219,tt0338077,nm1036181,Mike Vogel,6858,Mike Vogel,2
13220,tt0082162,nm0787582,Farooq Shaikh,109738,Farooq Shaikh,2
13221,tt0082162,nm0622732,Deepti Naval,150220,Deepti Naval,1
13222,tt0082162,nm0006762,Saeed Jaffrey,11852,Saeed Jaffrey,2
13223,tt2082496,nm0094724,Agathe Bonitzer,121533,Agathe Bonitzer,0
13224,tt2082496,nm3218796,Mahmud Shalaby,1293491,Mahmoud Shalaby,2
13225,tt2082496,nm0007814,Hiam Abbass,765,Hiam Abbass,1
13226,tt3296908,nm0164809,Jason Clarke,76512,Jason Clarke,2
13227,tt3296908,nm0683253,Rosamund Pike,10882,Rosamund Pike,1
13228,tt3296908,nm1925239,Jack O'Connell,85065,Jack O'Connell,2
13229,tt0419992,nm0839634,Sanjay Suri,86074,Sanjay Suri,2
13230,tt0419992,nm0004487,Juhi Chawla,35810,Juhi Chawla,1
13231,tt0419992,nm1327322,Purab Kohli,85574,Purab Kohli,2
13232,tt2321502,nm0916406,Mark Webber,4451,Mark Webber,2
13233,tt2321502,nm1134641,David Clayton Rogers,59226,David Clayton Rogers,2
13234,tt2321502,nm2189625,Lucy Griffiths,205257,Lucy Griffiths,1
13235,tt2325853,nm0000411,Edward Furlong,820,Edward Furlong,2
13236,tt2325853,nm2200553,Bill Sorice,80000,Bill Sorice,0
13237,tt2325853,nm2426057,Edi Zanidache,1173160,Edi Zanidache,0
13238,tt0244000,nm0268199,Colin Farrell,72466,Colin Farrell,2
13239,tt0244000,nm0004790,Scott Caan,1894,Scott Caan,2
13240,tt0244000,nm0005123,Ali Larter,17303,Ali Larter,1
13241,tt0228786,nm0000606,Jean Reno,1003,Jean Reno,2
13242,tt0228786,nm0001993,Vincent Cassel,1925,Vincent Cassel,2
13243,tt0228786,nm0268626,Nadia Farès,34627,Nadia Farès,1
13244,tt0258816,nm0000353,Willem Dafoe,5293,Willem Dafoe,2
13245,tt0258816,nm0079273,Paul Bettany,6162,Paul Bettany,2
13246,tt0258816,nm0013640,Marián Aguilera,1019849,Marián Aguilera,1
13247,tt4401704,nm1683094,Aaron Yoo,54247,Aaron Yoo,2
13248,tt4401704,nm0410893,Brittany Ishibashi,1098756,Brittany Ishibashi,1
13249,tt4401704,nm1317656,Brandon Soo Hoo,1115122,Brandon Soo Hoo,2
13250,tt2418558,nm1011962,Josefine Preuß,25401,Josefine Preuß,1
13251,tt2418558,nm1921479,Florian Bartholomäi,231835,Florian Bartholomäi,2
13252,tt2418558,nm0462572,Uwe Kockisch,48711,Uwe Kockisch,2
13253,tt0042700,nm0002897,Ann Todd,100784,Ann Todd,1
13254,tt0042700,nm0941076,Norman Wooland,31296,Norman Wooland,2
13255,tt0042700,nm0221527,Ivan Desny,9928,Ivan Desny,2
13256,tt0187078,nm0000115,Nicolas Cage,2963,Nicolas Cage,2
13257,tt0187078,nm0001401,Angelina Jolie,11701,Angelina Jolie,1
13258,tt0187078,nm0000610,Giovanni Ribisi,1771,Giovanni Ribisi,2
13259,tt4034208,nm3856284,Àlex Monner,1031744,Àlex Monner,2
13260,tt4034208,nm0840772,Emma Suárez,24974,Emma Suárez,1
13261,tt4034208,nm0530365,Sergi López,16972,Sergi López,2
13262,tt0088044,nm0000304,Linda Blair,37366,Linda Blair,1
13263,tt0088044,nm0006893,John Vernon,17580,John Vernon,2
13264,tt0088044,nm0238739,Robert Dryer,77148,Robert Dryer,2
13265,tt2677722,nm0000136,Johnny Depp,85,Johnny Depp,2
13266,tt2677722,nm0001845,Forest Whitaker,2178,Forest Whitaker,2
13267,tt2677722,nm0403947,Toby Huss,18271,Toby Huss,2
13268,tt0047682,nm0361697,Setsuko Hara,95504,Setsuko Hara,1
13269,tt0047682,nm0945522,Sô Yamamura,68411,Sō Yamamura,2
13270,tt0047682,nm0879945,Ken Uehara,134629,Ken Uehara,2
13271,tt0103241,nm0000195,Bill Murray,1532,Bill Murray,2
13272,tt0103241,nm0000377,Richard Dreyfuss,3037,Richard Dreyfuss,2
13273,tt0103241,nm0353546,Julie Hagerty,14415,Julie Hagerty,1
13274,tt0462338,nm0000152,Richard Gere,1205,Richard Gere,2
13275,tt0462338,nm0000547,Alfred Molina,658,Alfred Molina,2
13276,tt0462338,nm0048379,David Aaron Baker,60195,David Aaron Baker,2
13277,tt0808399,nm0479471,Shia LaBeouf,10959,Shia LaBeouf,2
13278,tt0808399,nm0000204,Natalie Portman,524,Natalie Portman,1
13279,tt0808399,nm0177896,Bradley Cooper,51329,Bradley Cooper,2
13280,tt2523600,nm0785842,Toni Servillo,72782,Toni Servillo,2
13281,tt2523600,nm0557609,Valerio Mastandrea,56843,Valerio Mastandrea,2
13282,tt2523600,nm0116254,Valeria Bruni Tedeschi,5077,Valeria Bruni‑Tedeschi,1
13283,tt6958212,nm7297538,Hamilton Morris,1887857,Hamilton Morris,2
13285,tt6958212,nm1191900,Ewen Leslie,59119,Ewen Leslie,0
13286,tt8108202,nm3822770,Rajkummar Rao,117727,Rajkummar Rao,2
13287,tt8108202,nm3601766,Shraddha Kapoor,130991,Shraddha Kapoor,1
13288,tt8108202,nm2690647,Pankaj Tripathi,1179460,Pankaj Tripathi,2
13289,tt0048975,nm0752813,Robert Ryan,8253,Robert Ryan,2
13290,tt0048975,nm0001179,Anita Ekberg,5961,Anita Ekberg,1
13291,tt0048975,nm0001768,Rod Steiger,522,Rod Steiger,2
13292,tt1668200,nm0000218,Kristin Scott Thomas,5470,Kristin Scott Thomas,1
13293,tt1668200,nm3274621,Mélusine Mayance,228884,Mélusine Mayance,1
13294,tt1668200,nm0034390,Niels Arestrup,17498,Niels Arestrup,2
13295,tt0093505,nm0634159,Philippe Noiret,24366,Philippe Noiret,2
13296,tt0093505,nm0719914,Robin Renucci,16349,Robin Renucci,2
13297,tt0093505,nm0480942,Bernadette Lafont,28254,Bernadette Lafont,1
13298,tt7026672,nm3886028,Angourie Rice,1265629,Angourie Rice,1
13299,tt7026672,nm6819854,Justice Smith,1029934,Justice Smith,2
13300,tt7026672,nm2913275,Debby Ryan,123846,Debby Ryan,1
13301,tt0397582,nm0529813,Pilar López de Ayala,98357,Pilar López de Ayala,1
13302,tt0397582,nm0098709,Juan Diego Botto,36632,Juan Diego Botto,2
13303,tt0397582,nm1036659,Bárbara Lennie,724188,Bárbara Lennie,1
13304,tt1336006,nm1044403,David Anders,40632,David Anders,2
13305,tt1336006,nm0943699,Chris Wylde,588231,Chris Wylde,2
13306,tt1336006,nm1445493,Louise Griffiths,92651,Louise Griffiths,1
13307,tt7984734,nm1500155,Robert Pattinson,11288,Robert Pattinson,2
13308,tt7984734,nm0000353,Willem Dafoe,5293,Willem Dafoe,2
13309,tt7984734,nm10840078,Valeriia Karaman,2309944,Valeriia Karaman,1
13310,tt0118799,nm0000905,Roberto Benigni,4818,Roberto Benigni,2
13311,tt0118799,nm0000971,Nicoletta Braschi,9235,Nicoletta Braschi,1
13312,tt0118799,nm0134493,Giorgio Cantarini,9236,Giorgio Cantarini,2
13313,tt0054413,nm0814773,Alberto Sordi,45982,Alberto Sordi,2
13314,tt0054413,nm0716577,Serge Reggiani,15137,Serge Reggiani,2
13315,tt0054413,nm0336390,Carla Gravina,91544,Carla Gravina,1
13316,tt4042818,nm3229685,Kit Harington,239019,Kit Harington,2
13317,tt4042818,nm0000204,Natalie Portman,524,Natalie Portman,1
13318,tt4042818,nm5016878,Jacob Tremblay,1277188,Jacob Tremblay,2
13319,tt1375669,nm0803889,Bill Skarsgård,137905,Bill Skarsgård,2
13320,tt1375669,nm0803649,Helen Sjöholm,6286,Helen Sjöholm,0
13321,tt1375669,nm0509583,Jan Josef Liefers,1852,Jan Josef Liefers,2
13322,tt1022606,nm1089900,Martina Gusman,84667,Martina Gusman,1
13324,tt1022606,nm4100263,Francisco Marquez,3158230,Francisco Marquez,2
13325,tt1183921,nm0004395,Adam Scott,36801,Adam Scott,2
13326,tt1183921,nm0811242,Brittany Snow,29221,Brittany Snow,1
13327,tt1183921,nm1372713,Alex Frost,19195,Alex Frost,2
13328,tt1808454,nm3617350,Jakub Gierszal,489961,Jakub Gierszał,2
13329,tt1808454,nm1449921,Roma Gasiorowska,140661,Roma Gąsiorowska,1
13331,tt9789670,nm5852449,Joju George,1357376,Joju George,2
13333,tt9789670,nm5912310,Nyla Usha,1202998,Nyla Usha,1
13334,tt0292246,nm0482320,Mohanlal,82732,Mohanlal,2
13335,tt0292246,nm0858128,Thilakan,584638,Thilakan,2
13336,tt0292246,nm1431568,Sphadikam George,1089134,George,2
13337,tt2121304,nm0500976,Gilles Lellouche,54291,Gilles Lellouche,2
13338,tt2121304,nm2588665,Tahar Rahim,81051,Tahar Rahim,2
13339,tt2121304,nm1249052,Riccardo Scamarcio,59270,Riccardo Scamarcio,2
13340,tt3469964,nm1507882,Xiaodong Guo,116636,Guo Xiaodong,2
13343,tt0038300,nm0612847,Paul Muni,13352,Paul Muni,2
13344,tt0038300,nm0000879,Anne Baxter,10606,Anne Baxter,1
13345,tt0038300,nm0001647,Claude Rains,4113,Claude Rains,2
13347,tt7581902,nm2410391,Nushrat Bharucha,1148844,Nushrratt Bharuccha,1
13349,tt0030442,nm0000909,Constance Bennett,89731,Constance Bennett,1
13350,tt0030442,nm0000731,Brian Aherne,32923,Brian Aherne,2
13351,tt0030442,nm0610253,Alan Mowbray,8240,Alan Mowbray,2
13352,tt8228538,nm0093589,Matt Bomer,66743,Matt Bomer,2
13353,tt8228538,nm0665620,Alejandro Patiño,81957,Alejandro Patiño,0
13354,tt8228538,nm2262592,Elena Campbell-Martinez,1224121,Elena Campbell-Martinez,1
13355,tt0383020,nm0217239,Georgiy Deliev,233026,Georgiy Deliev,2
13356,tt0383020,nm0218475,Alla Demidova,55513,Alla Demidova,1
13357,tt0383020,nm0514852,Renata Litvinova,32564,Renata Litvinova,1
13358,tt0845474,nm0477836,Basak Köklükaya,96978,Başak Köklükaya,1
13359,tt0845474,nm0253024,Cansel Elcin,66980,Cansel Elçin,0
13360,tt0845474,nm1300254,Binnur Kaya,115012,Binnur Kaya,1
13361,tt0255668,nm0482320,Mohanlal,82732,Mohanlal,2
13363,tt0255668,nm0611481,Mukesh,82733,Mukesh,2
13364,tt0060218,nm0000018,Kirk Douglas,2090,Kirk Douglas,2
13365,tt0060218,nm0000078,John Wayne,4165,John Wayne,2
13366,tt0060218,nm0000069,Frank Sinatra,4347,Frank Sinatra,2
13370,tt0053290,nm0000989,Yul Brynner,14528,Yul Brynner,2
13371,tt0053290,nm0518178,Gina Lollobrigida,19534,Gina Lollobrigida,1
13372,tt0053290,nm0001695,George Sanders,3361,George Sanders,2
13373,tt0051525,nm0000348,Tony Curtis,3150,Tony Curtis,2
13374,tt0051525,nm0001627,Sidney Poitier,16897,Sidney Poitier,2
13375,tt0051525,nm0000942,Theodore Bikel,6609,Theodore Bikel,2
13376,tt3750872,nm0000335,Glenn Close,515,Glenn Close,1
13377,tt3750872,nm0000596,Jonathan Pryce,378,Jonathan Pryce,2
13378,tt3750872,nm1796057,Max Irons,232396,Max Irons,2
13379,tt0091886,nm0000249,James Woods,4512,James Woods,2
13380,tt0091886,nm0000902,Jim Belushi,26485,Jim Belushi,2
13381,tt0091886,nm0614526,Michael Murphy,4776,Michael Murphy,2
13382,tt0019254,nm0266029,Maria Falconetti,11589,Maria Falconetti,1
13383,tt0019254,nm0798564,Eugene Silvain,11590,Eugène Silvain,2
13384,tt0019254,nm0075551,André Berley,11591,André Berley,2
13385,tt3037582,nm0049182,Stanislav Boklan,2165665,Stanislav Boklan,2
13386,tt3037582,nm0123069,Jeff Burrell,49491,Jeff Burrell,0
13387,tt3037582,nm5785644,Anton Sviatoslav Greene,1372330,Anton Sviatoslav Greene,0
13388,tt8522820,nm5457207,Navid Mohammadzadeh,1140282,Navid Mohammadzade,2
13389,tt8522820,nm6346171,Parinaz Izadyar,1375633,Parinaz Izadyar,1
13390,tt8522820,nm2769372,Setareh Pesyani,1616960,Setareh Pesyani,1
13391,tt1016301,nm0767027,Alejo Sauras,44266,Alejo Sauras,2
13392,tt1016301,nm0050787,Elena Ballesteros,44265,Elena Ballesteros,1
13393,tt1016301,nm0392913,Lluís Homar,1604,Lluís Homar,2
13394,tt1999910,nm0015001,Ajith Kumar,148360,Ajith Kumar,2
13395,tt1999910,nm1375534,Trisha Krishnan,116925,Trisha Krishnan,1
13397,tt0039036,nm0570192,Dorothy McGuire,24815,Dorothy McGuire,1
13398,tt0039036,nm0000053,Robert Mitchum,10158,Robert Mitchum,2
13399,tt0039036,nm0534972,Guy Madison,40201,Guy Madison,2
13400,tt0430651,nm0038355,Tadanobu Asano,13275,Tadanobu Asano,2
13401,tt0430651,nm0368068,Reika Hashimoto,79455,Reika Hashimoto,1
13402,tt0430651,nm0463592,Kyôko Koizumi,79456,Kyoko Koizumi,1
13403,tt6186910,nm1521381,Nayanthara,91548,Nayanthara,1
13404,tt6186910,nm3606427,Atharvaa Murali,1059098,Atharvaa Murali,2
13405,tt6186910,nm0440604,Anurag Kashyap,85670,Anurag Kashyap,2
13406,tt0116447,nm0336960,Spalding Gray,8978,Spalding Gray,2
13407,tt0116447,nm0572404,Mike McLaughlin,109551,Mike McLaughlin,2
13408,tt0116447,nm0731959,Melissa Robertson,109552,Melissa Robertson,0
13409,tt0314067,nm0224441,Mircea Diaconu,55527,Mircea Diaconu,2
13410,tt0314067,nm0227708,Gheorghe Dinica,85228,Gheorghe Dinică,2
13411,tt0314067,nm1155994,Mara Nicolescu,556503,Mara Nicolescu,1
13412,tt1456635,nm0005405,Seann William Scott,57599,Seann William Scott,2
13413,tt1456635,nm0059431,Jay Baruchel,449,Jay Baruchel,2
13414,tt1456635,nm0683467,Alison Pill,17486,Alison Pill,1
13415,tt0054442,nm0814773,Alberto Sordi,45982,Alberto Sordi,2
13416,tt0054442,nm0001120,Vittorio De Sica,12329,Vittorio De Sica,2
13417,tt0054442,nm0581028,Marisa Merlini,20887,Marisa Merlini,1
13418,tt0486474,nm0040939,Yvan Attal,2245,Yvan Attal,2
13419,tt0486474,nm0180404,Clovis Cornillac,24891,Clovis Cornillac,2
13420,tt0486474,nm0007069,Pierre Richard,24501,Pierre Richard,2
13421,tt2402101,nm0000234,Charlize Theron,6885,Charlize Theron,1
13422,tt2402101,nm0396558,Nicholas Hoult,3292,Nicholas Hoult,2
13423,tt2402101,nm0376716,Christina Hendricks,110014,Christina Hendricks,1
13424,tt0066826,nm0001285,Elliott Gould,827,Elliott Gould,2
13425,tt0066826,nm0000761,Bibi Andersson,6657,Bibi Andersson,1
13426,tt0066826,nm0001884,Max von Sydow,2201,Max von Sydow,2
13427,tt0055310,nm0144107,Cassen,548743,Cassen,2
13428,tt0055310,nm0007023,José Luis López Vázquez,231170,José Luis López Vázquez,2
13429,tt0055310,nm0704256,Elvira Quintillá,143849,Elvira Quintillá,1
13430,tt0116950,nm0700875,Om Puri,11851,Om Puri,2
13431,tt0116950,nm0007102,Tabu,55062,Tabu,1
13432,tt0116950,nm0802103,Chandrachur Singh,974865,Chandrachur Singh,0
13433,tt8884906,nm1740112,Denise Gough,1182597,Denise Gough,1
13434,tt8884906,nm1659221,Sebastian Stan,60898,Sebastian Stan,2
13435,tt8884906,nm0701566,Yorgos Pirpassopoulos,1543390,Yorgos Pirpassopoulos,2
13436,tt3715320,nm0001618,Joaquin Phoenix,73421,Joaquin Phoenix,2
13437,tt3715320,nm1297015,Emma Stone,54693,Emma Stone,1
13438,tt3715320,nm0000205,Parker Posey,7489,Parker Posey,1
13439,tt0242994,nm0050210,Jeanne Balibar,77191,Jeanne Balibar,1
13440,tt0242994,nm0144812,Sergio Castellitto,2166,Sergio Castellitto,2
13441,tt0242994,nm0059974,Marianne Basler,15481,Marianne Basler,1
13442,tt9010738,nm0204583,Essie Davis,33449,Essie Davis,1
13443,tt9010738,nm0656289,Nathan Page,1110143,Nathan Page,2
13444,tt9010738,nm0672303,Rupert Penry-Jones,42276,Rupert Penry-Jones,2
13447,tt0093170,nm1253696,Runshen Wang,2730541,Runshen Wang,2
13448,tt2889234,nm1413459,Siddharth,108216,Siddharth,2
13449,tt2889234,nm1394426,Hansika Motwani,237967,Hansika Motwani,1
13450,tt2889234,nm0103977,Brahmanandam,113810,Brahmanandam,0
13451,tt1937339,nm1162053,Ho-jeong Yu,87552,Yoo Ho-jeong,1
13452,tt1937339,nm2987726,Shim Eun-kyung,93995,Shim Eun-kyung,1
13453,tt1937339,nm0423080,Hee-kyung Jin,62336,Jin Hee-kyung,1
13454,tt0050213,nm0002017,Richard Conte,3090,Richard Conte,2
13455,tt0050213,nm0287769,Dianne Foster,113585,Dianne Foster,1
13456,tt0050213,nm0335497,Kathryn Grant,861,Kathryn Grant,1
13457,tt3034728,nm1729382,Murali Gopy,1061905,Murali Gopy,2
13458,tt3034728,nm1011348,Indrajith Sukumaran,448468,Indrajith Sukumaran,2
13459,tt3034728,nm5782889,Hareesh Peradi,1188530,Hareesh Peradi,2
13460,tt0071797,nm0694293,Robert Powell,24682,Robert Powell,2
13461,tt0071797,nm0354914,Georgina Hale,92434,Georgina Hale,1
13462,tt0071797,nm0598777,Lee Montague,24699,Lee Montague,2
13463,tt0301777,nm0000674,Tamlyn Tomita,3134,Tamlyn Tomita,1
13464,tt0301777,nm0756839,James Saito,77155,James Saito,2
13465,tt0301777,nm1130969,Vin Knight,239539,Vin Knight,2
13466,tt1371160,nm1670029,Rupert Friend,36669,Rupert Friend,2
13467,tt1371160,nm0001523,Natascha McElhone,11317,Natascha McElhone,1
13468,tt1371160,nm2092886,Jodie Whittaker,66431,Jodie Whittaker,1
13469,tt7969836,nm1222461,Dan Beirne,1166834,Dan Beirne,2
13470,tt7969836,nm3623150,Sarianne Cormier,1096278,Sarianne Cormier,1
13471,tt7969836,nm6235377,Catherine St-Laurent,1321963,Catherine St-Laurent,1
13472,tt1636826,nm3287038,Thomas Mann,1142720,Thomas Mann,2
13473,tt1636826,nm3967796,Oliver Cooper,225694,Oliver Cooper,2
13474,tt1636826,nm3967854,Jonathan Daniel Brown,225695,Jonathan Daniel Brown,2
13475,tt1440741,nm0501412,Júlia Lemmertz,115172,Júlia Lemmertz,1
13476,tt1440741,nm0039916,Fábio Assunção,130303,Fábio Assunção,2
13477,tt1440741,nm0634120,Jean Pierre Noher,105738,Jean Pierre Noher,2
13478,tt3748918,nm1072555,Morena Baccarin,54882,Morena Baccarin,1
13479,tt3748918,nm0000638,William Shatner,1748,William Shatner,2
13480,tt3748918,nm0936403,Ray Wise,6719,Ray Wise,2
13481,tt1528071,nm0705356,Daniel Radcliffe,10980,Daniel Radcliffe,2
13482,tt1528071,nm1017334,Juno Temple,36594,Juno Temple,1
13483,tt1528071,nm1540404,Max Minghella,2978,Max Minghella,2
13484,tt0062277,nm0270443,Bekim Fehmiu,128926,Bekim Fehmiu,2
13485,tt0062277,nm0904236,Olivera Katarina,1047688,Olivera Katarina,0
13486,tt0062277,nm0957372,Velimir 'Bata' Zivojinovic,38130,Velimir 'Bata' Zivojinovic,2
13487,tt3697626,nm1310525,Sun-kyun Lee,115290,Lee Sun-kyun,2
13488,tt3697626,nm2437361,Cho Jin-woong,138336,Cho Jin-woong,2
13489,tt3697626,nm3362169,Man-sik Jeong,1044800,Jeong Man-sik,2
13490,tt6263618,nm0505022,Andreas Leupold,121577,Andreas Leupold,2
13491,tt6263618,nm4453291,Franz Rogowski,1285450,Franz Rogowski,2
13492,tt6263618,nm0475982,Peter Kurth,15486,Peter Kurth,2
13493,tt1911553,nm0000606,Jean Reno,1003,Jean Reno,2
13494,tt1911553,nm0949210,Michaël Youn,82304,Michaël Youn,2
13495,tt1911553,nm2454487,Raphaëlle Agogué,126386,Raphaëlle Agogué,1
13496,tt4532764,nm2877778,Tannaz Tabatabaei,1184717,Tannaz Tabatabaei,1
13497,tt4532764,nm2079292,Saber Abar,1265705,Saber Abar,2
13498,tt4532764,nm5265056,Saed Soheili,1543688,Saed Soheili,2
13499,tt2101569,nm1221863,Michael Stahl-David,51991,Michael Stahl-David,2
13500,tt2101569,nm1443740,Zoe Kazan,35028,Zoe Kazan,1
13501,tt2101569,nm0275417,Mark Feuerstein,11365,Mark Feuerstein,2
13502,tt0097262,nm0001595,Michael Paré,60650,Michael Paré,2
13503,tt0097262,nm0650739,Marina Orsini,84584,Marina Orsini,1
13504,tt0097262,nm0183464,Bernie Coulson,67523,Bernie Coulson,2
13505,tt0179634,nm0903818,Aliki Vougiouklaki,1259971,Aliki Vougiouklaki,1
13506,tt0179634,nm0660282,Dimitris Papamichael,932753,Dimitris Papamichael,2
13507,tt0179634,nm0320266,Giannis Gionakis,1119897,Giannis Gionakis,2
13508,tt0808174,nm0783034,Joren Seldeslachts,1120095,Joren Seldeslachts,2
13509,tt0808174,nm0717603,Halina Reijn,39847,Halina Reijn,1
13510,tt0808174,nm0893637,Katelijne Verbeke,221658,Katelijne Verbeke,1
13511,tt0327679,nm0004266,Anne Hathaway,1813,Anne Hathaway,1
13512,tt0327679,nm0199215,Hugh Dancy,12791,Hugh Dancy,2
13513,tt0327679,nm0000144,Cary Elwes,2130,Cary Elwes,2
13514,tt0455407,nm0593664,Radha Mitchell,8329,Radha Mitchell,1
13515,tt0455407,nm0648249,Timothy Olyphant,18082,Timothy Olyphant,2
13516,tt0455407,nm1263939,Danielle Panabaker,31838,Danielle Panabaker,1
13517,tt0308644,nm0000136,Johnny Depp,85,Johnny Depp,2
13518,tt0308644,nm0000701,Kate Winslet,204,Kate Winslet,1
13519,tt0308644,nm0001046,Julie Christie,1666,Julie Christie,1
13522,tt11423784,nm0080387,Sumitra Bhave,980175,Sumitra Bhave,0
13523,tt5599818,nm3517117,Aslihan Gürbüz,1254173,Aslı Han Gürbüz,0
13524,tt5599818,nm3319111,Caner Cindoruk,147628,Caner Cindoruk,0
13525,tt5599818,nm0083777,Taner Birsel,46065,Taner Birsel,2
13526,tt0075651,nm0630453,Daria Nicolodi,44959,Daria Nicolodi,1
13527,tt0075651,nm0825952,John Steiner,26700,John Steiner,2
13528,tt0075651,nm0171484,David Colin Jr.,44960,David Colin Jr.,0
13529,tt0057401,nm0779285,Janette Scott,74155,Janette Scott,1
13530,tt0057401,nm0001657,Oliver Reed,936,Oliver Reed,2
13531,tt0057401,nm0123090,Sheila Burrell,127913,Sheila Burrell,1
13532,tt0042509,nm0943837,Jane Wyman,20391,Jane Wyman,1
13533,tt0042509,nm0000018,Kirk Douglas,2090,Kirk Douglas,2
13534,tt0042509,nm0492775,Gertrude Lawrence,552029,Gertrude Lawrence,1
