,imdbID,tmdbID,ProductionCompany
12885,tt0109068,13595,Island World
12886,tt0109068,13595,20th Century Fox
12887,tt0066763,26237,Rupam Chitra
12888,tt0460492,34066,CCC Filmkunst
12889,tt0460492,34066,Diamant Film
12890,tt0460492,34066,Perathon Film-und Fernsehproduktions
12891,tt0067625,71762,Lenfilm
12892,tt0119586,52366,D. A. Films
12893,tt0119586,52366,Pricel
12894,tt0065670,31648,Mosfilm
12895,tt0056905,52705,Rome Paris Films
12896,tt0056905,52705,Cocinor
12897,tt0056905,52705,Les Films Marceau
12898,tt3119416,209840,Homegreen Films
12899,tt3119416,209840,JBA Production
12900,tt0427954,8982,Vivendi
12901,tt0427954,8982,The Weinstein Company
12902,tt0427954,8982,Sahamongkolfilm
12903,tt0118698,19601,ASK Kodansha
12904,tt0118698,19601,Channel Four Films
12905,tt0118698,19601,NDF Inc.
12906,tt5270948,432301,Apex Entertainment
12907,tt5270948,432301,DMG Entertainment
12908,tt5270948,432301,Lionsgate
12909,tt0109297,26203,New Line Cinema
12910,tt0079764,47851,Satra
12911,tt0079764,47851,Sovexportfilm
12912,tt0079764,47851,Mosfilm
12913,tt0210945,10637,Jerry Bruckheimer Films
12914,tt0210945,10637,Run It Up Productions Inc.
12915,tt0210945,10637,Technical Black
12916,tt0210945,10637,Walt Disney Pictures
12917,tt0056215,47796,Arco Film
12918,tt0070628,45698,Zespół Filmowy Silesia
12919,tt0084540,51259,Avala Film
12920,tt0084540,51259,Top n°1
12921,tt0084540,51259,Swabie Production
12922,tt0084540,51259,TF1 Films Production
12923,tt4061620,797838,Factory
12924,tt4061620,797838,No Reservations Entertainment
12925,tt0072783,21459,Rupam Chitra
12926,tt0112642,8839,The Harvey Entertainment Company
12927,tt0112642,8839,Universal Pictures
12928,tt0112642,8839,Amblin Entertainment
12929,tt0243155,634,Working Title Films
12930,tt0243155,634,Little Bird
12931,tt5691670,396461,Michael De Luca Productions
12932,tt5691670,396461,Good Fear
12933,tt5691670,396461,Stay Gold Features
12934,tt5691670,396461,Vendian Entertainment
12935,tt5691670,396461,Boo Pictures
12936,tt5691670,396461,Cool Productions
12937,tt5691670,396461,P2 Films
12938,tt5691670,396461,Salem Street Entertainment
12939,tt5691670,396461,Sprockefeller Pictures
12940,tt5691670,396461,UnLTD Productions
12941,tt5691670,396461,PASTEL
12942,tt0425079,29934,Most Production
12943,tt0425079,29934,Filma-Cass
12944,tt0082766,15660,Paramount
12945,tt0112579,688,Amblin Entertainment
12946,tt0112579,688,Malpaso Productions
12947,tt0112579,688,Warner Bros. Pictures
12948,tt4575576,420814,Walt Disney Pictures
12949,tt4575576,420814,2DUX²
12950,tt1571565,55208,Chanh Phuong Phim
12951,tt1486192,70436,Relativity Media
12952,tt1486192,70436,Intrepid Pictures
12953,tt1486192,70436,FilmNation Entertainment
12954,tt1486192,70436,Galavis Film
12955,tt1486192,70436,Pioneer Pictures
12956,tt0109450,29973,Regency Enterprises
12957,tt0109450,29973,Alcor Films
12958,tt0109450,29973,Aleor Films
12959,tt0109450,29973,Warner Bros. Pictures
12960,tt1727535,55808,Cloud Nine Movies
12961,tt1727535,55808,Cinergy Pictures
12962,tt0084658,69870,Kingsmere Productions Ltd.
12963,tt0084658,69870,Paramount
12964,tt0078150,84207,Columbia Pictures
12965,tt0078150,84207,Lions Gate Films
12966,tt1020937,22448,Vishesh Films
12967,tt0026413,196693,First National Pictures
12968,tt0026413,196693,Warner Bros. Pictures
12969,tt0160672,53151,Lower East Side Films
12970,tt0160672,53151,49th Parallel Productions
12971,tt0160672,53151,Forensic/291 Films
12972,tt0036591,44475,Universal Pictures
12973,tt0377800,3527,Reverse Angle International
12974,tt0377800,3527,Reverse Angle Production
12975,tt0377800,3527,ARTE France Cinéma
12976,tt3232156,231298,Vishal Film Factory
12977,tt0416449,1271,Virtual Studios
12978,tt0416449,1271,Legendary Pictures
12979,tt0416449,1271,Hollywood Gang Productions
12980,tt0416449,1271,Atmosphere Entertainment MM
12981,tt0416449,1271,Nimar Studios
12982,tt0416449,1271,Warner Bros. Pictures
12983,tt0416449,1271,Cruel & Unusual Films
12984,tt8852558,547768,Abundantia Entertainment
12985,tt10508838,611395,巨人网络
12986,tt10508838,611395,Giant Pictures
12987,tt10508838,611395,Filmko Film Co.
12988,tt10508838,611395,China Film Group Corporation
12989,tt0080487,11977,Orion Pictures
12990,tt0080487,11977,Warner Bros. Pictures
12991,tt3283718,255156,BKM Film
12992,tt0253754,201,Paramount
12993,tt0253754,201,Digital Image Associates
12994,tt0067698,48211,Theatre Le Rex S.A.
12995,tt0067698,48211,Jolly Film
12996,tt0067698,48211,Unidis
12997,tt0072709,27361,Neue Bioskop Film
12998,tt0072709,27361,Nouvelles Éditions de Films (NEF)
12999,tt0048822,53441,Paramount
13000,tt0083131,10890,Columbia Pictures
13001,tt0472062,6538,Universal Pictures
13002,tt0472062,6538,Participant
13003,tt0472062,6538,Playtone
13004,tt3885736,278395,Gold Coin Motion Picture Company
13005,tt0023825,43601,Metro-Goldwyn-Mayer
13006,tt0068699,11901,Malpaso Productions
13007,tt0068699,11901,Universal Pictures
13008,tt2649554,245703,Faliro House Productions
13009,tt2649554,245703,Tri-State Pictures
13010,tt2649554,245703,Warner Bros. Pictures
13011,tt2649554,245703,RatPac Entertainment
13012,tt2649554,245703,FilmNation Entertainment
13013,tt0034786,3074,Universal Pictures
13014,tt0371735,21184,Venus Records & Tapes
13015,tt0083675,11614,Leone Film (Roma)
13016,tt0078907,33701,Ragewar Productions
13017,tt0078907,33701,Trinacra Films
13018,tt9430698,568012,Toei Animation
13019,tt0128332,31413,Mavi Film
13020,tt2388771,407436,The Imaginarium
13021,tt2388771,407436,Warner Bros. Pictures
13022,tt0048191,28575,Metro-Goldwyn-Mayer
13023,tt2469210,147171,Real Dakota
13024,tt2469210,147171,Interfest
13025,tt2760634,256913,Bethsabée Mucho
13026,tt0266543,12,Pixar
13027,tt0074252,19413,Compagnia Cinematografica Champion
13028,tt3896102,452773,4 Cats Pictures
13029,tt3896102,452773,Lightbox Animation Studios
13030,tt3896102,452773,Ikiru Films
13031,tt3896102,452773,Lightbox Entertainment
13032,tt3896102,452773,Mogambo Films
13033,tt3896102,452773,Telefónica Studios
13034,tt3896102,452773,Tadeo Jones y el Secreto de Midas A.I.E.
13035,tt3896102,452773,Telecinco Cinema
13036,tt1714866,121598,Hamilton-Mehta Productions
13037,tt1714866,121598,Relativity Media
13038,tt0060879,66953,Club des Produceteurs
13039,tt1719634,63147,Fuzzy Logic Pictures
13040,tt5156274,462445,Stalker Films
13041,tt5156274,462445,Five Knights Productions
13042,tt0070130,10102,Capitolina Produzioni Cinematografiche
13043,tt0070130,10102,Films 66
13044,tt0070130,10102,Mara Films
13045,tt0045897,30159,Warner Bros. Pictures
13046,tt0237993,10989,Zentropa Entertainments
13047,tt0237993,10989,Filmhuset
13048,tt0237993,10989,Liberator Productions
13049,tt0237993,10989,Troika Entertainment GmbH
13050,tt0031619,43836,Edward Small Productions
13051,tt9601220,624788,Blue Creek Pictures
13052,tt9601220,624788,Oakhurst Entertainment
13053,tt9601220,624788,Tandem Pictures
13054,tt0152836,20929,Mukta Arts Ltd
13055,tt0024252,43596,Elite-Tonfilm-Produktion GmbH
13056,tt0039294,20301,20th Century Fox
13057,tt5200962,387252,Thirukumaran Entertainment
13058,tt3502488,246214,Central Pictures
13059,tt1428538,60304,Paramount
13060,tt1428538,60304,MTV Films
13061,tt1428538,60304,Gary Sanchez Productions
13062,tt1428538,60304,Studio Babelsberg
13063,tt1428538,60304,Metro-Goldwyn-Mayer
13064,tt1428538,60304,Deutscher Filmförderfonds
13065,tt0119210,10871,Rysher Entertainment
13066,tt0119210,10871,Pacific Western
13067,tt0119210,10871,Paramount
13068,tt2486856,342550,4 Film
13069,tt2486856,342550,Vertigo/Emotionfilm
13070,tt6017756,480857,Working Title Films
13071,tt6017756,480857,StudioCanal
13072,tt6017756,480857,Shoebox Films
13073,tt6017756,480857,Pioneer Stilking Films
13074,tt6017756,480857,Amazon Content Sevices
13075,tt6017756,480857,Huayi Brothers Pictures
13076,tt0075002,11392,Nordisk Film
13077,tt0456041,30535,Palomar
13078,tt0456041,30535,Dodici Dicembre
13079,tt0456041,30535,RAI
13080,tt0856778,14476,Screen West Midlands
13081,tt0856778,14476,Formosa Films
13082,tt0200720,25520,Granada Film Productions
13083,tt0200720,25520,Arts Council of England
13084,tt0200720,25520,Diaphana Films
13085,tt0200720,25520,The Glasgow Film Fund
13086,tt0200720,25520,National Lottery
13087,tt0200720,25520,Showtime Networks
13088,tt0200720,25520,Film4 Productions
13089,tt0200720,25520,Three Rivers Production
13090,tt0200720,25520,Progres Film Distribution
13091,tt0200720,25520,Kinowelt Median
13092,tt0200720,25520,The Scottish Arts Council
13093,tt1441951,121826,BBC Films
13094,tt1441951,121826,Headline Pictures
13095,tt0087034,21193,Opera Film Produzione
13096,tt0087034,21193,Gaumont International
13097,tt0087034,21193,Productions Marcel Dassault
13098,tt5883570,431491,Adishankarbrand
13099,tt2125425,84195,Globo Filmes
13100,tt0416979,77710,20th Century Fox Home Entertainment
13101,tt0354243,61477,China Film Co-Production Corporation
13102,tt0071935,21489,John Woolf Productions
13103,tt0071935,21489,Columbia Pictures
13104,tt1295072,46584,The Harold Greenberg Fund
13105,tt1401143,48395,Filmpool Nord
13106,tt1401143,48395,YLE
13107,tt1401143,48395,Cinet
13108,tt1401143,48395,Kinology
13109,tt1401143,48395,Pomor Film
13110,tt1401143,48395,Agnès B. Productions
13111,tt1401143,48395,Davaj Film
13112,tt1401143,48395,FilmCamp
13113,tt0175996,89540,Domingo Films
13114,tt0042593,17057,Santana Pictures Corporation
13115,tt0042593,17057,Columbia Pictures
13116,tt0374569,8880,Wild Bunch
13117,tt0374569,8880,Telecinco Cinema
13118,tt0374569,8880,Laura Bickford Productions
13119,tt0374569,8880,Morena Films
13120,tt0374569,8880,Ministerio de Cultura
13121,tt0374569,8880,Guerrilla Films
13122,tt0374569,8880,Londra Films P&D
13123,tt0374569,8880,Section Eight
13124,tt0064573,38096,Alsid Productions
13125,tt0064573,38096,Francis Productions
13126,tt0064573,38096,Allied Artists Pictures
13127,tt0056663,1626,Pathé Consortium Cinéma
13128,tt0056663,1626,Les Films de la Pléiade
13129,tt1225822,12569,Miramax
13130,tt0456470,1963,Kim Ki Duk Film
13131,tt0456470,1963,Happinet Pictures
13132,tt4228294,336811,La Fabrique de Films
13133,tt7286456,475557,Warner Bros. Pictures
13134,tt7286456,475557,Joint Effort
13135,tt7286456,475557,Village Roadshow Pictures
13136,tt7286456,475557,Bron Studios
13137,tt7286456,475557,Creative Wealth Media Finance
13138,tt7286456,475557,DC Entertainment
13139,tt7286456,475557,DC Films
13140,tt7286456,475557,DC Comics
13141,tt1826603,103418,New Century Production
13142,tt1826603,103418,Film Clinic
13143,tt0039768,18871,Universal International Pictures
13144,tt5004766,361705,Abrakan Estudio
13145,tt5004766,361705,Basque Films
13146,tt5004766,361705,La Competencia Producciones
13147,tt5004766,361705,NYAV Post
13148,tt5004766,361705,Studio 4ºC
13149,tt5004766,361705,ZircoZine
13150,tt1869416,195423,Globo Filmes
13151,tt1869416,195423,Gávea Filmes
13152,tt1869416,195423,Europa Films
13153,tt4636046,336212,Documentary & Experimental Film Center
13154,tt4636046,336212,ARTE France Cinéma
13155,tt0106936,17653,Eastern Productions
13156,tt4412528,325373,JoBro Productions
13157,tt4412528,325373,Max Films
13158,tt9248952,607297,Beyond The Cloud Motion Pictures
13159,tt9248952,607297,Black Knight Films
13160,tt9248952,607297,Pooja Entertainment
13161,tt13206926,791779,Fahadh Faasil and Friends Private Limited
13162,tt13206926,791779,Working Class Hero
13163,tt13206926,791779,Bhavana Studios
13164,tt1870529,82631,Lemodeln Model & Talent Agency
13165,tt1870529,82631,Gran Via Productions
13166,tt1870529,82631,Walden Media
13167,tt1870529,82631,20th Century Fox
13168,tt0062673,35284,Dino de Laurentiis Cinematografica
13169,tt0062673,35284,Columbia Pictures
13170,tt0039417,8016,Produzione Salvo D'Angelo
13171,tt0039417,8016,Tevere Film
13172,tt0039417,8016,DEFA
13173,tt0039417,8016,SAFDI
13174,tt0039417,8016,Union Générale Cinématographique (UGC)
13175,tt1550312,85033,Monkey Pack Films
13176,tt1550312,85033,Item 7
13177,tt1550312,85033,Crazy Films
13178,tt0023305,13634,Warner Bros. Pictures
13179,tt0023305,13634,The Vitaphone Corporation
13180,tt5065790,374074,TAFF Pictures
13181,tt0119092,26124,BBC Films
13182,tt0117128,3065,Gramercy Pictures
13183,tt0117128,3065,Universal Pictures
13184,tt0117128,3065,Best Brains
13185,tt0084953,68797,Studio Filmowe Zodiak
13186,tt0920457,23767,Ayngaran International
13187,tt0920457,23767,Ananda Picture Circuit
13188,tt2827320,230846,"Navalakha Arts, Media & Entertainment"
13189,tt2827320,230846,Holy Basil Productions
13190,tt0023563,12206,Nero-Film AG
13191,tt0035017,54288,Continental Films
13192,tt0317226,13438,Mij Film Co.
13193,tt1862079,84332,Duplass Brothers Productions
13194,tt1862079,84332,Big Beach
13195,tt0428725,10254,Baa-Ram-Ewe
13196,tt0428725,10254,Sahamongkolfilm
13197,tt3512072,402455,Toei Company
13198,tt3512072,402455,Creators' Union
13199,tt3512072,402455,Böcek Yapım
13200,tt1570728,50646,Warner Bros. Pictures
13201,tt8108208,569584,Ellipsis Entertainment
13202,tt8108208,569584,Emraan Hashmi Films
13203,tt8108208,569584,T-Series
13204,tt3089922,290930,Eyeworks
13205,tt0041514,88288,20th Century Fox
13206,tt0866437,5951,Mockingbird Pictures
13207,tt0866437,5951,John Calley Productions
13208,tt1193138,22947,Right of Way Films
13209,tt1193138,22947,Paramount
13210,tt1193138,22947,Cold Spring Pictures
13211,tt1193138,22947,Rickshaw Productions
13212,tt1193138,22947,The Montecito Picture Company
13213,tt1193138,22947,DW Studios
13214,tt9248940,579224,Balaji Motion Pictures
13215,tt9248940,579224,ALT Entertainment
13216,tt0034274,43799,Ernst Lubitsch Productions
13217,tt0034274,43799,Sol Lesser Productions
13218,tt0110882,19155,British Screen Productions
13219,tt0110882,19155,PolyGram Audiovisuel
13220,tt5455344,368230,Global Infotainment
13221,tt0120899,48958,Enigma Productions
13222,tt0120899,48958,Hudson Film
13223,tt0120899,48958,Miramax
13224,tt0118172,47168,Allied Filmmakers
13225,tt3802576,330037,Dharma Productions
13226,tt0075765,50374,Paramount
13227,tt0075765,50374,Robert Evans Company
13228,tt7711170,509635,Mill House Motion Pictures
13229,tt7711170,509635,Paperclip
13230,tt3120054,253283,Entertainment One
13231,tt3527550,227933,RT Features
13232,tt0858486,16873,MeniThings LLC
13233,tt0046899,43332,20th Century Fox
13234,tt0039074,101382,"Shochiku Co., Ltd."
13235,tt1611004,167558,SVF Entertainment
13236,tt2544766,277154,Ciné Cri De Coeur
13237,tt2544766,277154,Farmhouse Film
13238,tt5078354,382509,Pathé Distribution
13239,tt0043540,46875,20th Century Fox
13240,tt0332831,61485,Beijing Film Studio
13241,tt3014910,329718,Morena Films
13242,tt3014910,329718,Movistar+
13243,tt3014910,329718,TVE
13244,tt0079322,25264,Antenne 2
13245,tt0079322,25264,SFP
13246,tt0079322,25264,V Films
13247,tt0089791,5683,Aspen Film Society
13248,tt0089791,5683,Warner Bros. Pictures
13249,tt0108260,87078,Kino Korsakoff
13250,tt1582244,83801,Canal+
13251,tt1582244,83801,France 3 Cinéma
13252,tt1582244,83801,Nord-Ouest Films
13253,tt0120620,17707,Two Girls Productions
13254,tt0120620,17707,Fox 2000 Pictures
13255,tt0120620,17707,Adam Fields Productions
13256,tt0120620,17707,20th Century Fox
13257,tt0016332,32600,Buster Keaton Productions
13258,tt8075192,505192,Gaga Corporation
13259,tt8075192,505192,Fuji Television Network
13260,tt8075192,505192,AOI Pro.
13261,tt8075192,505192,Bunbuku
13262,tt5668770,591101,Yash Raj Films
13263,tt2618368,264401,Universal Pictures International (UPI)
13264,tt2618368,264401,Rio Negro
13265,tt2618368,264401,Labo
13266,tt1390398,164184,Gran Via Productions
13267,tt1390398,164184,Monarch Pictures
13268,tt0051849,42402,Haroll Productions
13269,tt0051849,42402,Warner Bros. Pictures
13270,tt0043461,26205,20th Century Fox
13271,tt1217616,15102,Film Afrika Worldwide
13272,tt4761112,644583,30WEST
13273,tt4761112,644583,Topic Studios
13274,tt4761112,644583,BBC
13275,tt4761112,644583,STX Entertainment
13276,tt4761112,644583,SunnyMarch
13277,tt4761112,644583,Wonder Street
13278,tt0037939,33536,Universal Pictures
13279,tt0047216,62395,Koch Media
13280,tt0047216,62395,Chamartín Producciones y Distribuciones
13281,tt0047216,62395,Falco Film
13282,tt2323964,179711,Y-Films
13283,tt3059786,250113,Simaye Mehr
13284,tt0097478,55059,Apollo Productions
13285,tt0097478,55059,Artisan Entertainment
13286,tt2315558,177865,BOB Film Sweden
13287,tt2315558,177865,Filmpool Nord
13288,tt2315558,177865,Nimbus Film
13289,tt0022054,99732,First National Pictures
13290,tt0059884,147371,Mosfilm
13291,tt0092007,168,Paramount
13292,tt0033836,43802,RKO Radio Pictures
13293,tt0033836,43802,Samuel Goldwyn Productions
13294,tt7642818,477313,Mars Dagitim
13295,tt7642818,477313,BKM
13296,tt0160401,22314,Dimension Films
13297,tt0160401,22314,Suntaur Entertainment Company
13298,tt0160401,22314,Miramax
13299,tt0288861,15525,IDTV Film
13300,tt0288861,15525,Rinkel Film
13301,tt0288861,15525,BNN
13302,tt0304229,13433,Fortissimo Films
13303,tt0304229,13433,Gecko Films
13304,tt0304229,13433,Australian Film Finance Corporation
13305,tt0194530,49922,West Eleven Films
13306,tt0194530,49922,October Films
13307,tt0194530,49922,Arts Council of England
13308,tt0194530,49922,Intermedia Films
13309,tt0064110,15873,Wolper Pictures
13310,tt0063121,17657,Filmways Pictures
13311,tt0063121,17657,Metro-Goldwyn-Mayer
13312,tt0082484,62204,Belstar Productions
13313,tt0082484,62204,Stéphan Films
13314,tt0082484,62204,International Cinema Corporation (ICC)
13315,tt0082484,62204,Ciné Trail
13316,tt0082484,62204,Gruskoff Film Organization
13317,tt0082484,62204,Royal Bank of Canada
13318,tt0082484,62204,Famous Players Limited
13319,tt0082484,62204,20th Century Fox
13320,tt1695800,79897,Capitol Theater
13321,tt0421528,40938,Estudios Picasso
13322,tt0421528,40938,Aligator Producciones
13323,tt0421528,40938,divine productions
13324,tt0119375,26610,Norsk Film
13325,tt0119375,26610,Nordic Screen Production AS
13326,tt0119375,26610,Norsk Filminstitutt
13327,tt0437405,39414,Koch Media
13328,tt0120686,9441,1492 Pictures
13329,tt0120686,9441,Columbia Pictures
13330,tt0094012,957,Brooksfilms Ltd.
13331,tt0094012,957,Metro-Goldwyn-Mayer
13332,tt0234137,25128,Behaviour Worldwide
13333,tt0234137,25128,MDP Worldwide
13334,tt2395469,491625,Excel Entertainment
13335,tt2395469,491625,Tiger Baby
13336,tt0032156,46069,"Shochiku Co., Ltd."
13337,tt0059518,43407,Warner Bros. Pictures
13338,tt0059518,43407,"Tokyo Eiga Co., Ltd."
13339,tt0059518,43407,Toho Co.
13340,tt0059518,43407,Artanis Productions
13341,tt0085335,63573,Mosfilm
13342,tt0057358,29455,SF Studios
13343,tt5641832,442370,Megafilm
