imdbID,imdbDirectorID,DirectorName,tmdbDirectorID,Gender
tt0039694,nm0000033,Alfred Hitchcock,2636,2
tt0058091,nm0625680,Ralph Nelson,16888,2
tt0085218,nm0556048,Mori Masaki,146919,2
tt0093624,nm0855107,Kevin Tenney,82579,2
tt0056993,nm0494110,Reginald Le Borg,100793,2
tt0105236,nm0000233,Quentin Tarantino,138,2
tt0278500,nm0662529,Oliver Parker,56710,2
tt2659512,nm0278803,Pernille Fischer Christensen,110601,1
tt0072251,nm0765121,Joseph Sargent,15663,2
tt0041162,nm0071560,Spencer Gordon Bennet,33954,2
tt1368116,nm2153088,Gareth Evans,142013,2
tt0057591,nm0491626,Georges Lautner,18563,2
tt6256872,nm4993771,Mikko Makela,1879846,2
tt0489327,nm0585011,Roger Michell,7017,2
tt0363290,nm0521601,Ye Lou,71056,2
tt0151150,nm0451257,Mansoor Khan,88441,2
tt0059653,nm0375494,Monte Hellman,20921,2
tt7175992,nm1903612,Sébastien Marnier,1100038,2
tt2771800,nm1474034,Juno Mak,142646,2
tt0319769,nm0508208,Fernando León de Aranoa,15602,2
tt3153634,nm1045937,Joon-ik Lee,126809,2
tt4978710,nm0021899,Michael Almereyda,54469,2
tt6751668,nm0094435,Bong Joon Ho,21684,2
tt0048037,nm0000320,Luis Buñuel,793,2
tt2085783,nm2975950,Umesh Vinayak Kulkarni,587089,2
tt8333978,nm2449331,Vamshi Paidipally,225310,2
tt0048394,nm0054219,Juan Antonio Bardem,71522,2
tt5614612,nm0387976,Martín Hodara,989512,2
tt2305051,nm0885249,Jean-Marc Vallée,69371,2
tt0838221,nm0027572,Wes Anderson,5655,2
tt4758646,nm2391575,David Michôd,114334,2
tt0052080,nm0906667,Andrzej Wajda,2801,2
tt10288566,nm0899121,Thomas Vinterberg,4453,2
tt0089746,nm0411631,Jûzô Itami,69167,2
tt0331282,nm0954099,Dejan Zecevic,558763,2
tt5678110,nm1647538,Yûji Shimomura,84745,2
tt1181795,nm1679136,Guy Moshe,145612,2
tt0115738,nm0001139,Tom DiCillo,6400,2
tt2737050,nm0201094,Jean-Pierre Dardenne,56209,2
tt2737050,nm0201095,Luc Dardenne,45138,2
tt0938341,nm0475905,Kiyoshi Kurosawa,26882,2
tt0049875,nm0715346,Carol Reed,15378,2
tt1106860,nm0027465,Stephen Milburn Anderson,96745,2
tt0233234,nm0008150,Daoud Abdel Sayed,553573,2
tt5125894,nm2315047,Zara Hayes,1184881,1
tt0097892,nm0772095,Thomas Schlamme,15106,2
tt0041931,nm0744023,Roberto Rossellini,4410,2
tt0249361,nm0706484,K. Raghavendra Rao,237252,2
tt3054798,nm0661832,Heung-sik Park,1044894,2
tt0100140,nm0000907,Richard Benjamin,24318,2
tt2544120,nm0453413,Dae-seung Kim,132177,2
tt5727208,nm1509478,Benny Safdie,227564,2
tt5727208,nm1343394,Josh Safdie,129561,2
tt4058210,nm1988881,Tomas Portella,1262688,2
tt0086618,nm0198991,Mel Damski,70008,2
tt0139462,nm0001502,Luis Mandoki,46085,2
tt0098068,nm0000837,Bob Balaban,12438,2
tt3138782,nm1749449,Mahsun Kirmizigül,99313,2
tt2179116,nm3611349,Jordan Vogt-Roberts,236539,2
tt5571734,nm2287772,Aniruddha Roy Chowdhury,1069553,2
tt0428870,nm0497565,John H. Lee,78866,2
tt1091992,nm0001929,Josiane Balasko,35137,1
tt1486834,nm0236226,Michael Dowse,71280,2
tt0402141,nm0274143,Davide Ferrario,119346,2
tt0078908,nm0000343,David Cronenberg,224,2
tt2113659,nm0705535,Michael Radford,28898,2
tt1196956,nm0291205,David Frankel,5065,2
tt0031514,nm0138893,Marcel Carné,25161,2
tt1371585,nm0864775,Johnnie To,25236,2
tt0492784,nm0814469,Sion Sono,67075,2
tt5084196,nm3361397,Tatsuya Oishi,1518676,2
tt5084196,nm0793840,Akiyuki Shinbo,555094,2
tt1541149,nm1732975,Niall MacCormick,225893,2
tt0086994,nm0136021,Leos Carax,27977,2
tt0091759,nm0520283,Konstantin Lopushanskiy,88782,2
tt6059074,nm0030791,Sathyan Anthikad,932585,2
tt0057918,nm0858873,Gerald Thomas,40940,2
tt0082259,nm0767022,Carlos Saura,96369,2
tt1371631,nm1029210,Yannis Economides,547052,2
tt0353489,nm0837977,Brett Sullivan,51034,2
tt1937149,nm1079062,Oriol Paulo,1051305,2
tt0472458,nm0150897,Fruit Chan,56865,2
tt0989757,nm0002120,Lasse Hallström,5306,2
tt5999530,nm0475905,Kiyoshi Kurosawa,26882,2
tt9812614,nm0845618,Maria Sødahl,146129,1
tt0063462,nm0000316,Mel Brooks,14639,2
tt9845398,nm1431281,Lucio Castro,2260628,2
tt0104774,nm0034899,Adolfo Aristarain,109356,2
tt5310090,nm1464314,Sudha Kongara,1504437,1
tt0104765,nm0438279,Jonathan Kaplan,42171,2
tt2901736,nm2021547,Anthony Chen,1170106,2
tt3387648,nm0733263,Adam Robitel,1306608,2
tt14599938,nm2078406,Kae-Byeok Lee,577473,2
tt0072637,nm0598102,Mario Monicelli,32375,2
tt0037101,nm0229424,Edward Dmytryk,64114,2
tt0211661,nm0004165,Lance W. Dreesen,128193,2
tt0211661,nm0404438,Clint Hutchison,128194,2
tt6410564,nm0466153,Hirokazu Koreeda,25645,2
tt0169880,nm0030417,Hideaki Anno,77921,2
tt0169880,nm0556094,Masayuki,77926,2
tt0169880,nm0875453,Kazuya Tsurumaki,77923,2
tt0872022,nm0793944,Takehiko Shinjo,123885,2
tt0117500,nm0000881,Michael Bay,865,2
tt0069822,nm0000142,Clint Eastwood,190,2
tt0173840,nm1012102,Motonori Sakakibara,21693,2
tt3846674,nm0426287,Susan Johnson,72036,1
tt0093277,nm0002199,Hector Babenco,40542,2
tt0089052,nm0587669,Gavin Millar,134114,2
tt1799516,nm0131969,Brandon Camp,62541,2
tt0117991,nm0638080,Trevor Nunn,98750,2
tt0073155,nm0958558,Andrzej Zulawski,32082,2
tt1092082,nm0343472,Paul Gross,84021,2
tt2952602,nm0151125,Teddy Chan,70703,2
tt0366621,nm0794000,Toshiya Shinohara,99203,2
tt0102250,nm0413875,Mick Jackson,8843,2
tt5195412,nm0842523,Robin Swicord,19852,1
tt11358398,nm4259286,Min-ho Woo,1292897,2
tt0115012,nm0955443,Yimou Zhang,607,2
tt1748122,nm0027572,Wes Anderson,5655,2
tt0277941,nm0429964,Gregor Jordan,57030,2
tt0081237,nm0087861,William Peter Blatty,57922,2
tt10334602,nm3298944,Sasi,1174308,2
tt1839654,nm0001661,Rob Reiner,3026,2
tt0080661,nm0000361,Brian De Palma,1150,2
tt4468634,nm0716980,Kelly Reichardt,56383,1
tt0051453,nm0858873,Gerald Thomas,40940,2
tt0096316,nm0000338,Francis Ford Coppola,1776,2
tt0024025,nm0293260,Thornton Freeland,129552,2
tt8535968,nm3519173,Nora Fingscheidt,1304847,1
tt5124096,nm1399485,Velraj,1097385,2
tt0046851,nm0003226,Kenji Mizoguchi,97202,2
tt0077452,nm0000853,Bruno Barreto,69719,2
tt0381681,nm0000500,Richard Linklater,564,2
tt2371486,nm5249757,Sang-yoon Lim,1294126,2
tt2800240,nm0154385,Philippe de Chauveron,225142,2
tt0203632,nm0878756,Tom Tykwer,1071,2
tt0473308,nm0791248,Adrienne Shelly,66496,1
tt0070915,nm0765121,Joseph Sargent,15663,2
tt2091235,nm1133652,Miguel Ferrari,937007,2
tt0071733,nm0001501,Louis Malle,15389,2
tt0416499,nm0946092,Yun-ho Yang,87086,2
tt0855975,nm0535234,Ole Christian Madsen,56195,2
tt0298203,nm0000436,Curtis Hanson,323,2
tt3595966,nm1954936,Ernesto Daranas,1071946,2
tt0090206,nm0785684,Coline Serreau,35208,1
tt0073714,nm0945324,Kazuhiko Yamaguchi,138416,2
tt1904996,nm0000431,Taylor Hackford,18596,2
tt5598100,nm2120560,Grand Corps Malade,1186858,2
tt7752126,nm0946521,David Yarovesky,1362815,2
tt3823018,nm1242172,Rúnar Rúnarsson,586285,2
tt0053677,nm0279807,Terence Fisher,29662,2
tt0105107,nm0000626,John Sayles,102445,2
tt0317743,nm0218547,Zeki Demirkubuz,145518,2
tt0465502,nm1902232,Tony Leondis,89112,2
tt0074348,nm0894577,Henri Verneuil,34580,2
tt1232831,nm0586281,Takashi Miike,17282,2
tt0128137,nm0427880,David Hugh Jones,78514,2
tt0382383,nm0711745,Mani Ratnam,78747,2
tt0125522,nm0464180,Amos Kollek,230071,2
tt0097539,nm0950759,Woo-Ping Yuen,18899,2
tt0067824,nm0516344,Wei Lo,70334,2
tt0286493,nm0378240,Robby Henson,21415,2
tt0048356,nm0542720,Delbert Mann,67451,2
tt0090197,nm0898063,Agustí Villaronga,151162,2
tt1055292,nm0075528,Greg Berlanti,88967,2
tt0857265,nm0000110,Kenneth Branagh,11181,2
tt0120265,nm0452102,Abbas Kiarostami,119294,2
tt1371111,nm0878756,Tom Tykwer,1071,2
tt1371111,nm0905154,Lana Wachowski,9340,1
tt1371111,nm0905152,Lilly Wachowski,9339,1
tt0437232,nm0637518,Phillip Noyce,13015,2
tt0119550,nm0002893,Linda Shayne,97753,1
tt1606180,nm0667937,Michael Pavone,225554,2
tt0051964,nm0902839,Géza von Radványi,40983,2
tt0819953,nm0000780,Denys Arcand,38516,2
tt7219324,nm0350168,Robert Guédiguian,5069,2
tt0139500,nm0182276,Pedro Costa,256841,2
tt0374887,nm0386246,Rajkumar Hirani,85675,2
tt1305797,nm0788171,S. Shankar,91552,2
tt0079095,nm0001202,Rainer Werner Fassbinder,2725,2
tt0061955,nm0000076,François Truffaut,1650,2
tt0106339,nm0812200,Iain Softley,1978,2
tt0076299,nm0001837,Peter Weir,2690,2
tt4932388,nm1267569,Francesco Amato,239940,2
tt4587780,nm0852363,Finn Taylor,84692,2
tt2819358,nm0031967,Aparna Sen,125724,1
tt0094641,nm0191109,José Luis Cuerda,19842,2
tt0236493,nm0893659,Gore Verbinski,1704,2
tt6054874,nm0265747,Dzhanik Fayziev,1008387,2
tt6054874,nm3349366,Ivan Shurkhovetskiy,1677544,2
tt0061581,nm0005570,Bud Yorkin,69946,2
tt0023241,nm0115669,Clyde Bruckman,10517,2
tt0023241,nm0516001,Harold Lloyd,88953,2
tt1128075,nm0814469,Sion Sono,67075,2
tt4648786,nm0501435,Kasi Lemmons,51864,1
tt6452332,nm1482702,Masaaki Yuasa,93107,2
tt2203308,nm1887138,Mohit Suri,88800,2
tt0081455,nm0000343,David Cronenberg,224,2
tt3569788,nm3595665,Thiru,487955,2
tt0090248,nm0038953,Toyoo Ashida,57730,2
tt0080895,nm0770474,Robert Scheerer,151843,2
tt3705412,nm3950520,Jason Lei Howden,1422673,2
tt0056868,nm0772259,John Schlesinger,19304,2
tt3168230,nm0174374,Bill Condon,15557,2
tt0058374,nm0745498,Aleksandr Rou,98839,2
tt0338013,nm0327273,Michel Gondry,201,2
tt0100496,nm0956022,Claude Zidi,11201,2
tt0063293,nm0179281,Sergio Corbucci,49450,2
tt0070246,nm0297935,Kinji Fukasaku,31074,2
tt0245574,nm0190859,Alfonso Cuarón,11218,2
tt6650364,nm0893447,Venu Isc,111677,2
tt0057598,nm0001351,George Roy Hill,9577,2
tt0810784,nm0001005,Jane Campion,10757,1
tt0109321,nm0001352,Terence Hill,15140,2
tt0055100,nm0542720,Delbert Mann,67451,2
tt0492619,nm2095817,Jody Hill,54710,2
tt8188872,nm2039170,Amal Neerad,587720,2
tt0082770,nm0538445,Dusan Makavejev,17554,2
tt0079470,nm0001402,Terry Jones,10707,2
tt0092105,nm0437596,Jeff Kanew,67897,2
tt2246837,nm0433895,K.V. Anand,110701,2
tt2224004,nm3039088,Logan Miller,1140272,2
tt2224004,nm2387990,Noah Miller,145795,2
tt0310203,nm0891554,Francis Veber,38507,2
tt0185937,nm0617130,Daniel Myrick,26849,2
tt0185937,nm0844896,Eduardo Sánchez,26850,2
tt0070165,nm0000835,Ralph Bakshi,16384,2
tt1223934,nm0766649,Anno Saul,20605,2
tt0053198,nm0000076,François Truffaut,1650,2
tt2298820,nm0112456,Peter Brosens,53995,2
tt2298820,nm0941017,Jessica Woodworth,53996,1
tt4442758,nm0700872,Puri Jagannadh,119891,2
tt0089753,nm0005866,Xaver Schwarzenberger,3768,2
tt0089753,nm0905102,Otto Waalkes,46029,2
tt0079372,nm0151653,Cheh Chang,99436,2
tt0061847,nm0462030,Masaki Kobayashi,76978,2
tt0419641,nm0276397,Martha Fiennes,96854,1
tt0120533,nm0000095,Woody Allen,1243,2
tt0040481,nm0357607,Robert Hamer,70864,2
tt2328503,nm4975337,Hyun-Sung Moon,1294594,2
tt0044429,nm0149631,Youssef Chahine,20023,2
tt9616700,nm0130991,Salvador Calvo,1473973,2
tt8267604,nm1701024,Nadine Labaki,53431,1
tt0091427,nm0005033,Sammo Kam-Bo Hung,62410,2
tt0091427,nm0150897,Fruit Chan,56865,2
tt0057427,nm0000080,Orson Welles,40,2
tt7018010,nm0149260,Alain Chabat,4275,2
tt0070169,nm0169540,Larry Cohen,19266,2
tt1016205,nm0442905,Naomi Kawase,20658,1
tt2199711,nm0352032,Kamal Haasan,93193,2
tt0067162,nm0000736,Robert Aldrich,18392,2
tt0323633,nm0644022,Bob Odenkirk,59410,2
tt0075404,nm0791899,Larisa Shepitko,143285,1
tt1082009,nm0098639,Caroline Bottaro,556165,1
tt0065063,nm0000095,Woody Allen,1243,2
tt0060125,nm0598102,Mario Monicelli,32375,2
tt0099703,nm0001241,Stephen Frears,3224,2
tt2964120,nm0944937,Shinobu Yaguchi,83524,2
tt3106846,nm0033596,Louise Archambault,127494,1
tt0809931,nm1234242,Matthew Saville,75960,2
tt1659337,nm0154716,Stephen Chbosky,19311,2
tt0119717,nm0000876,Noah Baumbach,5656,2
tt0995035,nm0698184,Priyadarshan,80387,2
tt1967545,nm0718646,Jason Reitman,52443,2
tt7019942,nm3586222,Thiagarajan Kumararaja,1069245,2
tt0081499,nm0000329,Jackie Chan,18897,2
tt0098724,nm0001752,Steven Soderbergh,1884,2
tt0071276,nm0166018,Brian Clemens,26128,2
tt0049407,nm0909825,Raoul Walsh,8823,2
tt0473488,nm1996918,Dito Montiel,53935,2
tt0381838,nm1459238,Eon-hie Lee,125426,1
tt1935940,nm1247462,Christopher Smith,41041,2
tt2375379,nm0619110,Tatsuya Nagamine,1057579,2
tt0044121,nm0638528,Christian Nyby,13973,2
tt0044121,nm0001328,Howard Hawks,11435,2
tt1285309,nm0097517,Derrick Borte,126910,2
tt0387131,nm0576987,Fernando Meirelles,8557,2
tt0056172,nm0000180,David Lean,12238,2
tt1508675,nm0442454,Aki Kaurismäki,16767,2
tt0098453,nm0907697,Dorian Walker,145053,2
tt8855960,nm4007200,James Sweeney,1483302,2
tt0079672,nm0001023,John Cassavetes,11147,2
tt0420332,nm0007181,Yash Chopra,35770,2
tt3682448,nm0000229,Steven Spielberg,488,2
tt1393742,nm1433720,Dennis Lee,52606,2
tt0106504,nm0000382,Atom Egoyan,56205,2
tt0101531,nm0000640,Martin Sheen,8349,2
tt0083089,nm0001437,Emir Kusturica,15254,2
tt0289635,nm0533284,David Mackenzie,3055,2
tt0053033,nm0216381,Jean Delannoy,70854,2
tt0104663,nm0002167,Gianni Amelio,128107,2
tt1365474,nm0644283,Reinout Oerlemans,116188,2
tt0076574,nm0720297,Alain Resnais,11983,2
tt0964185,nm0000338,Francis Ford Coppola,1776,2
tt2802154,nm1168657,Andrey Zvyagintsev,68519,2
tt8302382,nm3990580,Gopichand Malineni,146938,2
tt2402603,nm1234242,Matthew Saville,75960,2
tt0076336,nm0728149,Arturo Ripstein,532227,2
tt0079700,nm0496746,J. Lee Thompson,18669,2
tt0054417,nm0206560,Robert Day,40599,2
tt0090203,nm0557751,Peter Masterson,71732,2
tt1345776,nm3487856,Shinsuke Takizawa,931823,2
tt1464540,nm0142286,D.J. Caruso,40256,2
tt0116126,nm0054077,Paris Barclay,45649,2
tt1202514,nm1110912,Soi Cheang,93991,2
tt7913934,nm0994379,Tosca Musk,935563,1
tt0110115,nm0237292,Anthony Drazan,1219488,2
tt0193741,nm0702522,Markku Pölönen,114678,2
tt0441762,nm0771923,Sebastian Schipper,3702,2
tt4197642,nm1802381,Darren Thornton,1647425,2
tt0053126,nm0496746,J. Lee Thompson,18669,2
tt0059575,nm0001486,Sidney Lumet,39996,2
tt3569230,nm0001338,Brian Helgeland,4723,2
tt3655972,nm0093081,Icíar Bollaín,16973,1
tt3579524,nm0457124,Kazuchika Kise,16142,2
tt10189514,nm1464314,Sudha Kongara,1504437,1
tt0286635,nm0864775,Johnnie To,25236,2
tt0286635,nm0906413,Ka-Fai Wai,58052,2
tt13045890,nm8631915,Can Ulkay,1876416,2
tt0064040,nm0578483,Jean-Pierre Melville,3831,2
tt1056067,nm0654858,Ferzan Ozpetek,72197,2
tt0082085,nm0000361,Brian De Palma,1150,2
tt3726704,nm0021899,Michael Almereyda,54469,2
tt0202152,nm0441526,Shintarô Katsu,80704,2
tt5548032,nm0698184,Priyadarshan,80387,2
tt1235189,nm0528718,Jonathan Lynn,21217,2
tt0208911,nm0506290,Kristian Levring,65879,2
tt0115495,nm0000228,Kevin Spacey,1979,2
tt0053935,nm0496746,J. Lee Thompson,18669,2
tt8954732,nm0737517,Mike Rohl,182892,2
tt1231586,nm0404752,Peter Huyck,1217241,2
tt0101962,nm0648457,Kazuki Ohmori,72823,2
tt0824330,nm0758933,Jean-Paul Salomé,54222,2
tt1187064,nm1247462,Christopher Smith,41041,2
tt2056771,nm0345174,Luca Guadagnino,78160,2
tt0057251,nm0625680,Ralph Nelson,16888,2
tt0060921,nm0422484,Norman Jewison,13563,2
tt9345754,nm0665041,David Pastor,94222,2
tt9345754,nm1883612,Àlex Pastor,94220,2
tt0101700,nm0001988,Marc Caro,13680,2
tt0101700,nm0000466,Jean-Pierre Jeunet,2419,2
tt0106937,nm0477035,Corey Yuen,35452,2
tt0073172,nm0126440,John Byrum,32767,2
tt8765496,nm3464186,Timo Tjahjanto,235430,2
tt0036443,nm0783509,Herbert Selpin,67840,2
tt0036443,nm0459801,Werner Klingler,32516,2
tt0058335,nm0001120,Vittorio De Sica,12329,2
tt0066894,nm0858873,Gerald Thomas,40940,2
tt7458762,nm5494785,Antonin Baudry,2194514,2
tt0488870,nm0945724,Takashi Yamazaki,43652,2
tt1856014,nm0934684,Kathrine Windfeld,135604,1
tt0237376,nm0539034,Sibi Malayil,1066017,2
tt0312841,nm1011539,Jeong-hyang Lee,939140,1
tt0061597,nm0151653,Cheh Chang,99436,2
tt2527338,nm0009190,J.J. Abrams,15344,2
tt1435513,nm0923330,Tanya Wexler,264113,1
tt3021360,nm2720681,Riley Stearns,1198724,2
tt1075114,nm0899501,Paolo Virzì,83189,2
tt0184894,nm0223359,Tom Dey,46076,2
tt6338476,nm0000437,Woody Harrelson,57755,2
tt0104389,nm0000436,Curtis Hanson,323,2
tt0068503,nm0297523,Robert Fuest,20937,2
tt0186725,nm0946638,Kimiyoshi Yasuda,83360,2
tt0061420,nm0490871,Tom Laughlin,129482,2
tt2452254,nm0000801,Olivier Assayas,21678,2
tt0091080,nm0572951,Tom McLoughlin,63550,2
tt2023453,nm0101047,David Bowers,33183,2
tt0156985,nm0080315,Mahesh Bhatt,85894,2
tt0057883,nm0769874,Franklin J. Schaffner,13265,2
tt1666801,nm1847738,Ari Sandel,991868,2
tt0094868,nm0219136,Claire Denis,9888,1
tt0247586,nm0081433,Fabián Bielinsky,74907,2
tt1176963,nm0347720,Stere Gulea,85231,2
tt0183306,nm0214964,Jamil Dehlavi,94346,2
tt0137386,nm0641373,Tommy O'Haver,62514,2
tt0082933,nm0958558,Andrzej Zulawski,32082,2
tt3986820,nm1918140,Justin Benson,1074560,2
tt3986820,nm1823264,Aaron Moorhead,583479,2
tt0066207,nm0218840,Jacques Demy,24882,2
tt0062141,nm0516360,Ken Loach,15488,2
tt0064225,nm0320510,José Giovanni,35585,2
tt0158371,nm0000095,Woody Allen,1243,2
tt0072603,nm0335133,Pierre Granier-Deferre,32096,2
tt0368667,nm0632788,Daisuke Nishio,122186,2
tt0368667,nm0559535,Leiji Matsumoto,78014,2
tt4935372,nm2015237,Sean Byrne,136345,2
tt0407621,nm0239001,Fabrice du Welz,72611,2
tt5721654,nm2465833,Claudio Giovannesi,128077,2
tt8223844,nm1077423,Yoshiyuki Momose,1207896,2
tt8223844,nm1091767,Akihiko Yamashita,1208173,2
tt8223844,nm0948488,Hiromasa Yonebayashi,144476,2
tt0117658,nm0000783,Dario Argento,4955,2
tt12408808,nm3561995,Arthur De Larroche,2382805,2
tt12408808,nm5383529,Micaela Wittman,1780999,1
tt0178683,nm0757157,Alekos Sakellarios,1120003,2
tt0796307,nm0726638,Patricia Riggen,437833,1
tt2980472,nm0001073,Courteney Cox,14405,1
tt3096712,nm1327703,Yoshihiro Nakamura,71640,2
tt2614860,nm0174659,Stijn Coninx,81964,2
tt6182954,nm0032714,Sharif Arafah,223719,2
tt0104466,nm0000095,Woody Allen,1243,2
tt0112288,nm0001206,Abel Ferrara,39104,2
tt0074102,nm0651915,Nagisa Ôshima,46230,2
tt0047443,nm0080868,Herbert J. Biberman,90370,2
tt0113158,nm0343260,Ulu Grosbard,140354,2
tt8396128,nm0080235,Vishal Bhardwaj,87550,2
tt0825232,nm0001661,Rob Reiner,3026,2
tt4374286,nm4259348,Jong-ho Huh,1294904,2
tt0383518,nm0614819,Alison Murray,53583,1
tt3110960,nm0516360,Ken Loach,15488,2
tt2939912,nm1856787,Rajesh Pillai,1118110,2
tt0068524,nm0005645,Enzo Barboni,56033,2
tt1961175,nm0191147,Michael Cuesta,84931,2
tt0166476,nm0129997,Claudio Caligari,228745,2
tt1588337,nm0064741,Xavier Beauvois,72320,2
tt0039881,nm0542649,Anthony Mann,40199,2
tt0165773,nm0000382,Atom Egoyan,56205,2
tt0834001,nm0851281,Patrick Tatopoulos,3964,2
tt8242084,nm0781842,Peter Segal,13426,2
tt0364385,nm1234345,Takashi Shimizu,20310,2
tt0384369,nm0304541,Dennis Gansel,52961,2
tt0109520,nm0918873,Sam Weisman,54967,2
tt0091538,nm0001403,Neil Jordan,17016,2
tt1564349,nm0001747,Charles Martin Smith,1270,2
tt1235166,nm0002191,Jacques Audiard,17496,2
tt0057967,nm0653620,Gérard Oury,11195,2
tt0061781,nm0001232,Milos Forman,3974,2
tt0043075,nm0256831,Cy Endfield,76882,2
tt1501298,nm3591496,Ram,1054394,2
tt2382009,nm0001885,Lars von Trier,42,2
tt6938828,nm0773603,Julian Schnabel,7482,2
tt0053041,nm0279807,Terence Fisher,29662,2
tt0060491,nm0001351,George Roy Hill,9577,2
tt1288558,nm1793079,Fede Alvarez,932248,2
tt1568815,nm0278803,Pernille Fischer Christensen,110601,1
tt1156470,nm0847109,Banmei Takahashi,101369,2
tt0438859,nm0000806,Bille August,19684,2
tt0801526,nm0567680,Bruce McDonald,55189,2
tt2172061,nm0264624,Teresa Fabik,111360,1
tt2125435,nm1022455,Benh Zeitlin,223516,2
tt0072209,nm0361975,Sandy Harbutt,94804,2
tt0067541,nm0467646,Ted Kotcheff,16544,2
tt0970468,nm0620576,Bharat Nalluri,58005,2
tt0106693,nm0161615,Vera Chytilová,124137,1
tt1529569,nm0759270,Pierre Salvadori,51116,2
tt0930856,nm0954099,Dejan Zecevic,558763,2
tt0091223,nm0591171,Steve Miner,58712,2
tt0464955,nm0354451,Szabolcs Hajdu,559774,2
tt0475783,nm2019556,Kwang-Hyun Park,117370,2
tt0240419,nm0551506,Lucrecia Martel,56208,1
tt0074806,nm0004654,Nicolas Gessner,29494,2
tt0063483,nm0000056,Paul Newman,3636,2
tt0139362,nm0158966,Lisa Cholodenko,75699,1
tt0099266,nm0002216,Yves Robert,25182,2
tt0469754,nm0001885,Lars von Trier,42,2
tt0110598,nm0389591,P.J. Hogan,3045,2
tt0288439,nm0272704,Guy Ferland,43468,2
tt0127536,nm0001408,Shekhar Kapur,37630,2
tt0309832,nm0884659,Eric Valette,51445,2
tt2387559,nm0779433,Ken Scott,1375201,2
tt0995747,nm1346885,Anna Melikyan,460200,1
tt0033533,nm0939992,Sam Wood,10790,2
tt3244786,nm0705535,Michael Radford,28898,2
tt0059942,nm0593014,Kenji Misumi,80702,2
tt1602476,nm0786033,Parmeet Sethi,85696,2
tt0191664,nm0407489,Kazuo Ikehiro,124996,2
tt0036940,nm0226189,William Dieterle,49214,2
tt0036940,nm0002030,George Cukor,14674,2
tt0105385,nm0864775,Johnnie To,25236,2
tt7559180,nm4173030,Vishwesh Krishnamoorthy,1411116,2
tt0082416,nm0718554,Karel Reisz,72709,2
tt0065525,nm0858873,Gerald Thomas,40940,2
tt0084707,nm0001587,Alan J. Pakula,6349,2
tt6343058,nm1454680,Atsuko Hirayanagi,1357456,1
tt0050083,nm0001486,Sidney Lumet,39996,2
tt0050976,nm0000005,Ingmar Bergman,6648,2
tt0050243,nm0000122,Charles Chaplin,13848,2
tt0162973,nm0794960,Simon Shore,103586,2
tt0058142,nm0204471,Desmond Davis,64823,2
tt1894476,nm0531817,Kevin Macdonald,17350,2
tt0048933,nm0003226,Kenji Mizoguchi,97202,2
tt1326972,nm0000247,John Woo,11401,2
tt0156248,nm0898288,Denis Villeneuve,137427,2
tt1176724,nm2157767,Alex Merkin,91614,2
tt6522546,nm1436693,A.R. Murugadoss,81085,2
tt0090215,nm0597001,Rauni Mollberg,125796,2
tt0059727,nm0005711,Freddie Francis,5629,2
tt0082247,nm0402597,Peter R. Hunt,9868,2
tt1197624,nm0336620,F. Gary Gray,37932,2
tt0120601,nm0005069,Spike Jonze,5953,2
tt0246266,nm0538533,Samira Makhmalbaf,20026,1
tt0084296,nm0004305,George Miller,1174031,2
tt0118607,nm0000229,Steven Spielberg,488,2
tt1907707,nm1068020,Sheldon Candis,648685,2
tt0074312,nm0001202,Rainer Werner Fassbinder,2725,2
tt0996967,nm0469813,Tony Krantz,41621,2
tt7616148,nm1564809,Julius Onah,1301933,2
tt0098300,nm0057733,Zelda Barron,119476,1
tt4193400,nm0470081,Lars Kraume,17361,2
tt0089489,nm0001361,Tobe Hooper,10051,2
tt5577494,nm2703824,Chinonye Chukwu,1150804,1
tt1048174,nm2328765,Shamim Sarif,107753,1
tt0080801,nm0371059,Jamie Uys,55668,2
tt1334537,nm1119645,Lynn Shelton,90492,1
tt0783515,nm0004890,Fred Durst,29783,2
tt0040416,nm0000059,Laurence Olivier,3359,2
tt2800340,nm0001437,Emir Kusturica,15254,2
tt1179031,nm0585344,Jim Mickle,87082,2
tt0091341,nm0199381,Georgiy Daneliya,98835,2
tt0078067,nm0002207,Richard Franklin,29471,2
tt9076562,nm0829537,Jon Stewart,12219,2
tt0093191,nm0000694,Wim Wenders,2303,2
tt0805570,nm0457565,Ryûhei Kitamura,45996,2
tt0037536,nm0564970,Leo McCarey,30008,2
tt0117968,nm0749914,Raoul Ruiz,121585,2
tt3576842,nm1919456,Manolo Caro,2194927,2
tt0119590,nm0075626,Alain Berliner,96972,2
tt0109655,nm0795803,Mina Shum,1230367,1
