imdbID,imdbDirectorID,DirectorName
tt0050188,nm0006371,Mehboob Khan
tt6168002,nm4273228,Sidhartha Siva
tt0102812,nm0457541,Hiroyuki Kitakubo
tt3110770,nm0004805,Adam Carolla
tt3110770,nm0376247,Kevin Hench
tt1003034,nm0280416,Ian Fitzgibbon
tt1588895,nm0917405,Apichatpong Weerasethakul
tt0067242,nm0728271,Dino Risi
tt9765144,nm10933454,Lee Min-jae
tt0010726,nm0000485,Fritz Lang
tt3387094,nm3452383,Ranjith Sankar
tt0327597,nm0783139,Henry Selick
tt1715336,nm1085270,Jorge Dorado
tt0434382,nm0179069,José Corbacho
tt0434382,nm1757765,Juan Cruz
tt7112154,nm3152327,Ryûsuke Hamaguchi
tt0048204,nm0211964,André De Toth
tt0066968,nm0453953,Masud Kimiai
tt12899858,nm4323446,Hsin-yao Huang
tt0082340,nm0000118,John Carpenter
tt0348593,nm0931095,Tod Williams
tt0806686,nm0678857,Christian Petzold
tt0123392,nm0236664,Mircea Dragan
tt0405163,nm0870592,Michael Traeger
tt0089424,nm0002199,Hector Babenco
tt0129659,nm0508998,Peter Lichtefeld
tt6194850,nm2543774,Emilis Velyvis
tt1945034,nm0310747,Cesc Gay
tt0484382,nm0006646,Reto Salimbeni
tt8323120,nm0466153,Hirokazu Koreeda
tt8364418,nm9813479,Karthik Thangavel
tt1561768,nm0804592,Jerzy Skolimowski
tt0091431,nm0000329,Jackie Chan
tt0091431,nm0874676,Eric Tsang
tt0061634,nm0496746,J. Lee Thompson
tt1772339,nm1463981,Cagan Irmak
tt0056040,nm0001238,Jesús Franco
tt0045814,nm0003226,Kenji Mizoguchi
tt3274484,nm0433347,Audrius Juzenas
tt3882000,nm0327273,Michel Gondry
tt0083739,nm0504495,Mark L. Lester
tt1229822,nm1560977,Cary Joji Fukunaga
tt12676326,nm0506094,Sam Levinson
tt2511670,nm0308042,Philippe Garrel
tt2140039,nm2694154,Iram Parveen Bilal
tt0056315,nm0292720,Riccardo Freda
tt0094961,nm0325358,Mark Goldblatt
tt0111068,nm0151511,Tanuja Chandra
tt5488854,nm1919456,Manolo Caro
tt8032912,nm6911445,Haseeb Hasan
tt0058022,nm0459552,Elem Klimov
tt0072354,nm0488574,José Ramón Larraz
tt0098622,nm0591171,Steve Miner
tt0058430,nm0793881,Kaneto Shindô
tt0090770,nm0790715,Penelope Spheeris
tt1194616,nm0018132,Lisa Azuelos
tt1179069,nm0617523,Måns Mårlind
tt1179069,nm0825407,Björn Stein
tt0920464,nm2480204,Navdeep Singh
tt1734110,nm2955107,Raj Kumar Gupta
tt0050301,nm0570190,Don McGuire
tt0310778,nm0710919,Jean-Paul Rappeneau
tt0111797,nm0000487,Ang Lee
tt0238883,nm0049326,Aleksey Balabanov
tt0253151,nm0781261,Osman F. Seden
tt1094668,nm2761475,Jennifer Devoldère
tt0266875,nm0890060,Ram Gopal Varma
tt0460810,nm0003152,Sean McGinly
tt0432260,nm0298488,Keith Fulton
tt0432260,nm0672492,Louis Pepe
tt0053604,nm0000697,Billy Wilder
tt0273822,nm0111332,Harry Bromley Davenport
tt0027067,nm0002030,George Cukor
tt2969050,nm0381305,Ed Herzog
tt0403508,nm0477129,Ken Kwapis
tt0079596,nm0000788,Gillian Armstrong
tt0100681,nm0868153,Giuseppe Tornatore
tt0118742,nm0949796,Lance Young
tt2617828,nm0479810,Stephan Lacant
tt1056437,nm0651900,Mamoru Oshii
tt0078513,nm0297935,Kinji Fukasaku
tt6467738,nm8737501,Aparnaa Singh
tt4161932,nm4214486,Sam de Jong
tt0093605,nm0000941,Kathryn Bigelow
tt10661710,nm1156199,Alex Ranarivelo
tt0826031,nm1017500,Sang-hoon Ahn
tt0091584,nm0423589,Mike Joens
tt0091584,nm0157908,Gerry Chiniquy
tt0091584,nm0498061,Ray Lee
tt0119815,nm0000853,Bruno Barreto
tt0118736,nm0612812,Lance Mungia
tt0369060,nm0490487,Andrew Lau
tt0369060,nm0538320,Alan Mak
tt0112389,nm0931530,Richard Williams
tt1224373,nm0468995,Damjan Kozole
tt0246934,nm0873608,Zdenek Troska
tt1609159,nm0073888,Rudolf van den Berg
tt1179025,nm0000108,Luc Besson
tt0382271,nm0537595,Emilio Maillé
tt0110428,nm0405336,Nicholas Hytner
tt0937237,nm0000361,Brian De Palma
tt1450330,nm0191147,Michael Cuesta
tt0356614,nm0680889,William Phillips
tt2402105,nm0791672,Richard Shepard
tt0287467,nm0000264,Pedro Almodóvar
tt1421036,nm1862815,Venkat Prabhu
tt0034734,nm0001366,Leslie Howard
tt3720788,nm0072600,Ned Benson
tt0371280,nm0070159,Jafar Panahi
tt0063010,nm0198765,Damiano Damiani
tt0062228,nm0154827,Sylwester Checinski
tt6418996,nm2826001,Marcus Mizelle
tt0217824,nm0522393,Nick Love
tt0021890,nm0587277,Lewis Milestone
tt1211956,nm0405632,Mikael Håfström
tt1734493,nm0000776,Michael Apted
tt0042541,nm0490950,Frank Launder
tt0065854,nm0240439,Peter Duffell
tt0309725,nm0469639,Pieter Kramer
tt7502234,nm8202045,Andréa Bescond
tt7502234,nm0617777,Eric Métayer
tt3528756,nm3533685,Isaac Ezban
tt1405809,nm0369618,Jessica Hausner
tt0089918,nm0089690,Michael Blum
tt2350496,nm3592235,Ritesh Batra
tt0320042,nm0686304,Marcelo Piñeyro
tt0046754,nm0000581,Joseph L. Mankiewicz
tt0456047,nm0649405,Ergin Orbey
tt0107151,nm0000806,Bille August
tt0128378,nm0388956,Jerzy Hoffman
tt0056291,nm0000591,Roman Polanski
tt0067108,nm0653620,Gérard Oury
tt5727282,nm2178458,Janus Metz
tt0101765,nm0001425,Krzysztof Kieslowski
tt7585270,nm5151212,Fellini T.P.
tt3108158,nm0620363,Tetsuya Nakashima
tt0284277,nm0409646,Otar Iosseliani
tt0857355,nm0357463,Cao Hamburger
tt1440345,nm0815204,Paolo Sorrentino
tt0119467,nm0071611,Bill Bennett
tt0053133,nm0936404,Robert Wise
tt0997246,nm0006498,Majid Majidi
tt0076340,nm0098208,Elisabeta Bostan
tt1272018,nm1802196,Andrey Kavun
tt5764096,nm1062080,Saket Chaudhary
tt14025788,nm7607546,Letizia Lamartire
tt0051899,nm0542649,Anthony Mann
tt2962876,nm0920227,Gren Wells
tt0073107,nm0798717,Joan Micklin Silver
tt6861726,nm5725247,K.S. Ravindra
tt8902948,nm1520649,Alan Yang
tt1630036,nm1731937,Alex Kendrick
tt0058926,nm0200192,Tage Danielsson
tt0315543,nm0081540,Susanne Bier
tt1485698,nm1500530,Wojciech Smarzowski
tt8009906,nm2419910,Damien LeVeck
tt4219130,nm2022248,Naoyoshi Shiotani
tt4219130,nm0609399,Katsuyuki Motohiro
tt0416044,nm0091076,Sergei Bodrov
tt0040866,nm0899581,Luchino Visconti
tt0118849,nm0006498,Majid Majidi
tt1722515,nm0357584,Bent Hamer
tt0099558,nm0000329,Jackie Chan
tt5607714,nm0258221,Ildikó Enyedi
tt1418760,nm0073888,Rudolf van den Berg
tt0040338,nm0715346,Carol Reed
tt1525835,nm0766263,Shinsuke Sato
tt3404158,nm2008414,Shin-yeon Won
tt1015471,nm2013046,Caryn Waechter
tt0202055,nm0440267,Shaji N. Karun
tt0051036,nm0533241,Alexander Mackendrick
tt0091060,nm0530975,Dick Maas
tt0076023,nm0256784,Robert A. Endelson
tt1719071,nm0506094,Sam Levinson
tt6208104,nm8553324,Ehsan Biglari
tt1727776,nm0484907,Christopher Landon
tt0120169,nm0863387,George Tillman Jr.
tt0043910,nm0076779,Curtis Bernhardt
tt0028358,nm0580017,William Cameron Menzies
tt6660112,nm4354459,Joydip Mukherjee
tt0108614,nm0538328,Michael Mak
tt0106350,nm0339245,Maggie Greenwald
tt0304126,nm0237527,Andreas Dresen
tt0113194,nm0411027,Takashi Ishii
tt0065808,nm0001202,Rainer Werner Fassbinder
tt4555426,nm0942504,Joe Wright
tt0325733,nm0902022,Achim von Borries
tt0424095,nm0101047,David Bowers
tt0424095,nm0271402,Sam Fell
tt4372390,nm1247462,Christopher Smith
tt5143700,nm0693648,Jean-François Pouliot
tt5143700,nm1496018,François Brisson
tt0071275,nm0000878,Mario Bava
tt0041269,nm0282984,Robert Florey
tt0103759,nm0001206,Abel Ferrara
tt0120777,nm0740400,Don Roos
tt0380538,nm1448814,Alejandro Lozano
tt1673697,nm0992370,Wayne Blair
tt0109117,nm0764316,Rajkumar Santoshi
tt0808526,nm0001754,Todd Solondz
tt0436889,nm0403101,Hermine Huntgeburth
tt5618752,nm0523665,Sergey Loznitsa
tt0071259,nm0001382,Peter Hyams
tt9110340,nm10184801,V. Vignarajan
tt8846176,nm2598995,Ricky Staub
tt2408912,nm5286141,Redoan Rony
tt0385928,nm0433893,K.S. Ravikumar
tt7347846,nm3868633,Severin Fiala
tt7347846,nm1072411,Veronika Franz
tt0060182,nm0384342,James Hill
tt0060182,nm0569710,Tom McGowan
tt0049917,nm0452045,Marlen Khutsiev
tt0049917,nm0592483,Feliks Mironer
tt3819668,nm2238569,Tadayoshi Yamamuro
tt0079368,nm0471420,John Krish
tt0079368,nm0843089,Peter Sykes
tt0102057,nm0000229,Steven Spielberg
tt2325717,nm0678450,Marco Petry
tt2207050,nm0494355,Philippe Le Guay
tt0082748,nm0685034,Juan Piquer Simón
tt2171993,nm3469952,Roy Hin Yeung Chow
tt0477857,nm2031002,Kabeer Kaushik
tt5436158,nm2572228,Jeethu Joseph
tt0397530,nm0912224,Régis Wargnier
tt1662557,nm3936368,Hyeong-Joon Kim
tt0253200,nm0770961,Fred Schepisi
tt0116650,nm0000801,Olivier Assayas
tt0069451,nm0775447,Barbet Schroeder
tt0348568,nm1030706,Jae-young Kwak
tt1426320,nm0486773,Douglas Langway
tt0444913,nm1200832,Mani Shankar
tt0180837,nm0000853,Bruno Barreto
tt0291395,nm0630861,Jesper W. Nielsen
tt0063379,nm0148970,Tonino Cervi
tt0068339,nm0858873,Gerald Thomas
tt2152896,nm4241449,M. Sasikumar
tt4920274,nm3096205,J.G. Quintel
tt0093139,nm0442454,Aki Kaurismäki
tt0142237,nm0632788,Daisuke Nishio
tt0035153,nm0003836,Michael Powell
tt0035153,nm0696247,Emeric Pressburger
tt0357829,nm1167591,Shafi
tt7555072,nm0992370,Wayne Blair
tt1350909,nm0120268,Aydin Bulut
tt3313066,nm6066050,Josie Rourke
tt3313066,nm1229177,Tim Van Someren
tt0060450,nm0320833,Jean Girault
tt0250323,nm0569166,Scott McGehee
tt0250323,nm0796915,David Siegel
tt1629284,nm2391552,Nobuhiro Doi
tt0015841,nm0628345,Fred C. Newmeyer
tt0015841,nm0853130,Sam Taylor
tt0120907,nm0000343,David Cronenberg
tt2597126,nm3354020,Raj Chakraborty
tt0276276,nm0402317,Tom Hunsinger
tt0276276,nm0402980,Neil Hunter
tt1155705,nm1066739,Yukihiko Tsutsumi
tt0115639,nm0001130,Ted Demme
tt6680730,nm2052419,Shamdat Sainudeen
tt0889652,nm0500988,Claude Lelouch
tt0039502,nm0215877,Roy Del Ruth
tt1322930,nm1463981,Cagan Irmak
tt6315750,nm0948145,Wai-Man Yip
tt0256524,nm0000095,Woody Allen
tt0460740,nm1193346,Sean Ellis
tt1796657,nm2242060,Sergei Glezin
tt0097108,nm0000425,Peter Greenaway
tt0075790,nm0375224,Olle Hellbom
tt0325055,nm0420422,Christine Jeffs
tt0090557,nm0851724,Bertrand Tavernier
tt0286244,nm0158984,Sylvain Chomet
tt0398982,nm0611827,Matt Mulhern
tt0330802,nm0683165,Tapio Piirainen
tt1216496,nm0094435,Bong Joon Ho
tt0027040,nm0731596,Stephen Roberts
tt0356487,nm0684127,Enrique Piñeyro
tt4692242,nm0326937,Miguel Gomes
tt0046072,nm0623768,Ronald Neame
tt1786751,nm0589168,Randall Miller
tt0087349,nm0791542,Eldar Shengelaia
tt0086022,nm0001789,Andrei Tarkovsky
tt7294150,nm1299690,Hu Guan
tt0077504,nm0000608,Burt Reynolds
tt1478964,nm0180428,Joe Cornish
tt10915060,nm0994416,Sebastián Schindel
tt4572792,nm1119880,Colin Trevorrow
tt3850496,nm1633015,Michel Franco
tt7755856,nm1848388,Benjamin Kasulke
tt0098051,nm0001112,Andrew Davis
tt1198186,nm2538739,Hanung Bramantyo
tt1379182,nm0487166,Yorgos Lanthimos
tt0892874,nm0764316,Rajkumar Santoshi
tt1800246,nm3230448,Tom Gormican
tt5816682,nm0001241,Stephen Frears
tt0349225,nm0261181,Marc Esposito
tt0093075,nm0847749,Tibor Takács
tt0795438,nm0004886,Bill Duke
tt0162662,nm0435677,Toni Kalem
tt0053050,nm0245213,Julien Duvivier
tt0055805,nm0001120,Vittorio De Sica
tt0055805,nm0000019,Federico Fellini
tt0055805,nm0598102,Mario Monicelli
tt7939766,nm0442109,Charlie Kaufman
tt4635372,nm4784536,Neeraj Ghaywan
tt0094137,nm0000559,Leonard Nimoy
tt3163336,nm0440616,Chris Kasick
tt5089534,nm0836548,Trudie Styler
tt2246953,nm0644688,Naoko Ogigami
tt0901494,nm0320546,Buddy Giovinazzo
tt7555774,nm0110300,Stéphane Brizé
tt6167894,nm3859342,Lijo Jose Pellissery
tt0040884,nm0693281,H.C. Potter
tt1526578,nm0538977,Jacques Malaterre
tt0245929,nm0422638,Wen Jiang
tt8485364,nm1466691,Christian Volckman
tt1526875,nm1701255,Radha Mohan
tt0861704,nm0059556,Paolo Barzman
tt0189153,nm0590503,Djordje Milosavljevic
tt0089908,nm0004555,Walter Murch
tt0089853,nm0000095,Woody Allen
tt0088794,nm0390822,Savage Steve Holland
tt6303866,nm2151374,Eliza Hittman
tt0102638,nm0350455,Stephen Gyllenhaal
tt0069976,nm0587518,John Milius
tt1282140,nm0323239,Will Gluck
tt0068833,nm0000127,Wes Craven
tt0096098,nm0006854,Roger Spottiswoode
tt1114690,nm1252599,Marko Nabersnik
tt2852458,nm0347492,Alain Guiraudie
tt0928152,nm0080278,Vijay K. Bhaskar
tt0059527,nm0434443,Ján Kadár
tt0059527,nm0460033,Elmar Klos
tt0086230,nm0536818,Balu Mahendra
tt6914122,nm1189755,Jonathan Jakubowicz
tt0073707,nm0802693,Ramesh Sippy
tt2908856,nm0395262,Israel Horovitz
tt1235075,nm1089985,Gábor Herendi
tt0199725,nm0697656,Gina Prince-Bythewood
tt0168794,nm0687964,Jeremy Podeswa
tt3084114,nm0246986,Atef El-Tayeb
tt0097659,nm0228262,Mark DiSalle
tt0097659,nm0175730,David Worth
tt7917178,nm3374835,Damian Mc Carthy
tt1726738,nm0155280,Kaige Chen
tt0119472,nm0415714,Thomas Jahn
tt0076168,nm0514906,Chia-Liang Liu
tt2226162,nm1269216,Shawn Linden
tt2594950,nm4021775,Yuriy Bykov
tt7201846,nm1119022,Alexis Michalik
tt7581572,nm9386232,Zakariya Mohammed
tt4375438,nm1883257,Pablo Larraín
tt0142250,nm0945674,Shigeyasu Yamauchi
tt0057608,nm0758508,Sidney Salkow
tt0061576,nm0171562,Giuseppe Colizzi
tt2512170,nm0872328,Maarten Treurniet
tt1483831,nm1413443,Samuel Maoz
tt0234805,nm0772522,Volker Schlöndorff
tt4270516,nm0919369,Paul Weitz
tt2070776,nm1672051,Régis Roinsard
tt1837574,nm1976116,Gerard Johnson
tt0115837,nm0000853,Bruno Barreto
tt0061450,nm0858873,Gerald Thomas
tt1258134,nm0309996,Émile Gaudreault
tt0189998,nm0580729,E. Elias Merhige
tt1423953,nm3121940,Hiroaki Matsuyama
tt4746484,nm1050098,Joachim Lafosse
tt5842624,nm0150802,Benny Chan
tt0031885,nm0719756,Jean Renoir
tt6409416,nm0595936,Geethu Mohandas
tt0053143,nm0001175,Blake Edwards
tt0267277,nm10998246,Sachin Pilgaonkar
tt0267277,nm0755113,Sachin
tt0142241,nm0632788,Daisuke Nishio
tt0114906,nm0001754,Todd Solondz
tt0252299,nm0429964,Gregor Jordan
tt14527836,nm2008284,You-min Seo
tt8185182,nm7267981,Bi Gan
tt7998848,nm4996483,Anthony Marciano
tt0123092,nm0586281,Takashi Miike
tt1980185,nm4516236,Shawn Holmes
tt0246809,nm0430782,Joshiy
tt0029087,nm0275494,Jacques Feyder
tt0105851,nm0482681,Ringo Lam
tt0005960,nm0909825,Raoul Walsh
tt0826547,nm0957505,Craig Zobel
tt0047876,nm0000019,Federico Fellini
tt0105859,nm0498064,Raymond Lee
tt0105859,nm0155642,Siu-Tung Ching
tt0105859,nm0007139,Hark Tsui
tt0843326,nm2347386,Bommarillu Baskar
tt0892782,nm1224299,Rob Letterman
tt0892782,nm0970447,Conrad Vernon
tt0044517,nm0802563,Robert Siodmak
tt0098577,nm0081590,Robert Bierman
tt0422370,nm0971670,Hiroki Yamaguchi
tt0283900,nm0458251,Cédric Klapisch
tt0184526,nm0463674,Vincent Kok
tt5304996,nm6193509,Henry Dunham
tt2369047,nm0043953,Nabil Ayouch
tt0031455,nm0226189,William Dieterle
tt0408664,nm0466153,Hirokazu Koreeda
tt9000302,nm1322135,Joko Anwar
tt1194620,nm0538855,Horatiu Malaele
tt2582502,nm0610831,Gabriele Muccino
tt4632440,nm7283069,Stéphanie Di Giusto
tt3404140,nm6153366,WooSuk Yang
tt8054608,nm0835294,Teona Strugar Mitevska
tt0059303,nm0793983,Masahiro Shinoda
tt0816442,nm1093053,Brian Percival
tt0064815,nm0791543,Giorgi Shengelaia
tt4266638,nm4099092,Trey Edward Shults
tt3517192,nm6272974,Jude Anthany Joseph
tt0270480,nm0033005,Vicente Aranda
tt0270933,nm0015085,Kazuki Akane
tt0270933,nm1988172,Yoshiyuki Takei
tt0920473,nm0609981,Emmanuel Mouret
tt0107146,nm0576282,Leslie Megahey
tt8951692,nm0146341,Peter Cattaneo
tt0238380,nm0934483,Kurt Wimmer
tt0406816,nm0001112,Andrew Davis
tt0082924,nm0179281,Sergio Corbucci
tt0355857,nm0847690,Yôjirô Takita
tt0175317,nm0782381,Arthur Allan Seidelman
tt1951166,nm0002020,Costa-Gavras
tt0208298,nm0370985,Derek W. Hayes
tt0208298,nm0812474,Stanislav Sokolov
tt2861532,nm2036500,Fernando Coimbra
tt0031002,nm0908831,Richard Wallace
tt0031002,nm0587277,Lewis Milestone
tt0031002,nm0695456,Gilbert Pratt
tt0980970,nm0000776,Michael Apted
tt0168123,nm0503386,Perttu Leppä
tt0109707,nm0000318,Tim Burton
tt1566501,nm0942331,Dean Wright
tt0472043,nm0000154,Mel Gibson
tt0291855,nm0765873,I.V. Sasi
tt0071431,nm0336076,Jorge Grau
tt0050987,nm0040255,Lev Atamanov
tt8633478,nm3792134,Aneesh Chaganty
tt0448621,nm1924976,Yoon-Chul Jung
tt1221139,nm0070867,Shyam Benegal
tt0071615,nm0423524,Alejandro Jodorowsky
tt1039960,nm2293201,Marcos Jorge
tt3822396,nm1399485,Velraj
tt1302011,nm0950775,Jennifer Yuh Nelson
tt0814014,nm0788858,Anil Sharma
tt0446802,nm0410533,Brad Isaacs
tt0177511,nm0368690,Ebrahim Hatamikia
tt1629443,nm0628146,Jonathan Newman
tt0052961,nm0690597,Gillo Pontecorvo
tt2721712,nm1136120,Fernando Franco
tt0070215,nm0884547,Tonino Valerii
tt0071688,nm0079906,Frank Beyer
tt1097643,nm0804556,Kari Skogland
tt1172570,nm0716347,Nicolas Winding Refn
tt0808339,nm1362432,Jérôme Salle
tt9608818,nm1363250,Gabriela Cowperthwaite
tt1754320,nm2329969,Ivan Mitov
tt0110955,nm0001130,Ted Demme
tt1373156,nm3351620,Vijay Lalwani
tt0372937,nm1193005,Sung-ho Kim
tt0372937,nm11028645,Kim Sung-ho
tt0366287,nm0899501,Paolo Virzì
tt0192377,nm0500867,Miroslav Lekic
tt4285496,nm1458734,Ciro Guerra
tt1582519,nm1894520,Trivikram Srinivas
tt0062456,nm0094083,Sergey Bondarchuk
tt1548542,nm3692009,Inan Temelkuran
tt0114733,nm0442207,Lloyd Kaufman
tt0080500,nm0443445,Robert Kaylor
tt1984177,nm3289246,Gok Kim
tt1984177,nm3291437,Sun Kim
tt0362225,nm0133899,Guillaume Canet
tt0097240,nm0001814,Gus Van Sant
tt11777040,nm4307147,Yoon Sunghyun
tt6926486,nm1201747,Ashim Ahluwalia
tt4080386,nm1819881,Rohit Jugraj
tt0106833,nm0006960,John Madden
tt0064387,nm0331471,Hideo Gosha
tt1185420,nm1160374,Tarun Mansukhani
tt2208144,nm0117698,Dietrich Brüggemann
tt5768474,nm3209293,Kyoung-mi Lee
tt2234025,nm0178589,Brad Copeland
tt1259014,nm0724938,Jean-François Richet
tt0048087,nm0523893,Arthur Lubin
tt0250797,nm0001490,Adrian Lyne
tt0457802,nm0080235,Vishal Bhardwaj
tt0035228,nm0722852,Francisco Ribeiro
tt0082210,nm0305054,José Luis Garci
tt0043503,nm0934827,Bretaigne Windust
tt0043503,nm0909825,Raoul Walsh
tt0168446,nm0596407,Hans Petter Moland
tt0168446,nm2685346,Tony Spataro
tt1821426,nm1219307,Benjamin Epps
tt0049782,nm0393094,Ishirô Honda
tt7915554,nm1818216,Payman Maadi
tt1697064,nm0759368,Gabriele Salvatores
tt0477877,nm0237527,Andreas Dresen
tt2752688,nm0829537,Jon Stewart
tt3169706,nm0911334,Matthew Warchus
tt1692486,nm0000591,Roman Polanski
tt0116684,nm0001874,Franco Zeffirelli
tt9284430,nm0478799,Alexandre de La Patellière
tt9284430,nm1141181,Matthieu Delaporte
tt4235644,nm2606944,Ryôtarô Makihara
tt0083624,nm0376963,Frank Henenlotter
tt0049177,nm0719756,Jean Renoir
tt1418646,nm0801327,Jeremy Sims
tt0120152,nm0000806,Bille August
tt3397884,nm0898288,Denis Villeneuve
tt1126591,nm0031078,Steve Antin
tt3003668,nm0482592,Dante Lam
tt0093964,nm0464846,Andrey Konchalovskiy
tt0984177,nm1701267,Saran
tt0119453,nm0081590,Robert Bierman
tt0073880,nm0068691,Earl Bellamy
tt3540016,nm0433893,K.S. Ravikumar
tt2084977,nm0836430,Charles Sturridge
tt0110005,nm0001392,Peter Jackson
tt0060841,nm0319241,John Gilling
tt8290698,nm2151556,Jong-bin Yoon
tt7672068,nm5001945,Kirill Sokolov
tt0076150,nm0812874,Alfred Sole
tt0322645,nm0794000,Toshiya Shinohara
tt0243133,nm0001054,Joel Coen
tt0140352,nm0000520,Michael Mann
tt0283431,nm0538532,Mohsen Makhmalbaf
tt0306456,nm0759368,Gabriele Salvatores
tt1129423,nm1731937,Alex Kendrick
tt0055850,nm0408348,Hiroshi Inagaki
tt0414951,nm0044803,Jamie Babbit
tt0111845,nm0452102,Abbas Kiarostami
tt1735200,nm3742814,Sylvain Estibal
tt0020768,nm0003638,F.W. Murnau
tt0439581,nm0520283,Konstantin Lopushanskiy
tt3201736,nm0235822,Chris Dowling
tt0091817,nm0624102,Hal Needham
tt0098694,nm0864775,Johnnie To
tt0795439,nm0325214,Harris Goldberg
tt4451458,nm0423524,Alejandro Jodorowsky
tt0347449,nm0002728,Juan José Campanella
tt0090967,nm0000464,Jim Jarmusch
tt0120609,nm0939202,Kirk Wong
tt0990361,nm0521411,Alfred Lot
tt4943322,nm0747849,Joseph Ruben
tt1171701,nm2896395,Levent Semerci
tt1171701,nm12260927,Erdem Can
tt0048002,nm0303120,Carmine Gallone
tt1853739,nm1417392,Adam Wingard
tt1777595,nm0933604,Jim Wilson
tt0116630,nm0788171,S. Shankar
tt0097758,nm0338572,Richard Greenberg
tt0123209,nm0005190,Garry Marshall
tt0113041,nm0796124,Charles Shyer
tt0432314,nm0120729,Aleksandr Buravskiy
tt10279362,nm0414337,Azazel Jacobs
tt0450340,nm1868746,Simon Brand
tt0071502,nm0001596,Pier Paolo Pasolini
tt0780548,nm0007082,John Stockwell
tt3645988,nm0023355,Christian Alvart
tt6418918,nm4804442,Nia DaCosta
tt6774420,nm8920189,Dijo Jose Antony
tt0203119,nm0322242,Jonathan Glazer
tt0102789,nm0611683,Russell Mulcahy
tt1027658,nm0375691,Veit Helmer
tt0416220,nm0620363,Tetsuya Nakashima
tt0052207,nm0337885,Guy Green
tt0165546,nm0236729,Srdjan Dragojevic
tt4551318,nm0464846,Andrey Konchalovskiy
tt7535756,nm1741731,Aytaç Agirlar
tt1242521,nm0440913,Mathieu Kassovitz
tt0887732,nm0812862,Silvio Soldini
tt0108471,nm0210701,Manoel de Oliveira
tt0318974,nm0359387,John Lee Hancock
tt0071381,nm0729626,Jacques Rivette
tt0076915,nm0496746,J. Lee Thompson
tt0057637,nm0745498,Aleksandr Rou
tt6193408,nm2192511,Will Becher
tt6193408,nm4503368,Richard Phelan
tt0055798,nm0001239,John Frankenheimer
tt0055798,nm0187769,Charles Crichton
tt1767354,nm0814085,Stephen Sommers
tt0090213,nm0452607,Fritz Kiersch
tt0059410,nm0724798,Tony Richardson
tt1513713,nm2079185,Ilksen Basarir
tt0092618,nm0775447,Barbet Schroeder
tt0418586,nm0000524,Mary Stuart Masterson
tt4729896,nm3782307,Daniel Kokotajlo
tt0142238,nm0973920,Yoshihiro Ueda
tt0189633,nm0006765,Vidhu Vinod Chopra
tt4662396,nm2751807,Michael Matteo Rossi
tt0081613,nm0418746,Derek Jarman
tt0092751,nm0001206,Abel Ferrara
tt0118983,nm0007181,Yash Chopra
tt0383862,nm0034899,Adolfo Aristarain
tt11285280,nm2859868,Nikole Beckwith
tt2356180,nm1018493,Rakeysh Omprakash Mehra
tt0069442,nm0000076,François Truffaut
tt0029454,nm0828419,George Stevens
tt0071512,nm0387354,Meng-Hua Ho
tt4446472,nm5674075,Gabe Klinger
tt0451829,nm0411002,Katsuhito Ishii
tt0451829,nm1946305,Hajime Ishimine
tt0451829,nm1948346,Shunichiro Miki
tt4644302,nm3858613,Momina Duraid
tt4644302,nm5061808,Shehzad Kashmiri
tt4645330,nm0413875,Mick Jackson
tt4269310,nm1468541,Steve Stanulis
tt3774866,nm4397835,Angad Aulakh
tt0091495,nm0000264,Pedro Almodóvar
tt0060200,nm0001120,Vittorio De Sica
tt2177509,nm1346713,Paco León
tt1206488,nm2013191,Claudia Llosa
tt0118044,nm0001024,Nick Cassavetes
tt2552394,nm0001015,Robert Carlyle
tt2975578,nm0218621,James DeMonaco
tt0127311,nm0952077,Dervis Zaim
tt0038890,nm0744023,Roberto Rossellini
tt0084843,nm0218840,Jacques Demy
tt0011237,nm0091380,Carl Boese
tt0011237,nm0917467,Paul Wegener
tt1813757,nm4254419,Nabwana I.G.G.
tt9620292,nm2193504,Emerald Fennell
tt0996982,nm0548648,Goran Markovic
tt4935158,nm1672085,Marcin Wrona
tt11388406,nm1337885,Jeff Baena
tt1532503,nm0590122,Mike Mills
tt0117364,nm0001005,Jane Campion
tt1467388,nm1002258,Wagner de Assis
tt0059837,nm0002016,William Conrad
tt10059518,nm0097517,Derrick Borte
tt10671436,nm3221779,Bugs Bhargava Krishna
tt0388458,nm0773845,Helge Schneider
tt5774062,nm3929259,Brian Duffield
tt5269560,nm4179382,Jevons Au
tt5269560,nm6257847,Kiwi Chow
